date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202126,AG,30 - 39,6200,altersklasse_covid19,age_group_AKL10,99087,67292,6.26,67.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.177,17.7
202127,AG,30 - 39,7101,altersklasse_covid19,age_group_AKL10,99087,74393,7.17,75.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.199,19.900000000000002
202128,AG,30 - 39,6518,altersklasse_covid19,age_group_AKL10,99087,80911,6.58,81.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.221,22.1
202129,AG,30 - 39,4203,altersklasse_covid19,age_group_AKL10,99087,85114,4.24,85.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.22,22
202130,AG,30 - 39,2699,altersklasse_covid19,age_group_AKL10,99087,87813,2.72,88.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.183,18.3
202131,AG,30 - 39,2306,altersklasse_covid19,age_group_AKL10,99087,90119,2.33,90.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.18,18
202132,AG,30 - 39,2222,altersklasse_covid19,age_group_AKL10,99087,92341,2.24,93.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.199,19.900000000000002
202133,AG,30 - 39,2356,altersklasse_covid19,age_group_AKL10,99087,94697,2.38,95.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.195,19.5
202134,AG,30 - 39,3024,altersklasse_covid19,age_group_AKL10,99087,97721,3.05,98.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.201,20.1
202135,AG,30 - 39,2944,altersklasse_covid19,age_group_AKL10,99087,100665,2.97,101.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.198,19.8
202136,AG,30 - 39,3663,altersklasse_covid19,age_group_AKL10,99087,104328,3.7,105.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.212,21.2
202137,AG,30 - 39,4120,altersklasse_covid19,age_group_AKL10,99087,108448,4.16,109.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.213,21.3
202138,AG,30 - 39,3414,altersklasse_covid19,age_group_AKL10,99087,111862,3.45,112.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.21,21
202139,AG,30 - 39,3159,altersklasse_covid19,age_group_AKL10,99087,115021,3.19,116.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.216,21.6
202140,AG,30 - 39,3129,altersklasse_covid19,age_group_AKL10,99087,118150,3.16,119.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.231,23.1
202141,AG,30 - 39,2989,altersklasse_covid19,age_group_AKL10,99087,121139,3.02,122.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.217,21.7
202142,AG,30 - 39,2286,altersklasse_covid19,age_group_AKL10,99087,123425,2.31,124.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.213,21.3
202143,AG,30 - 39,1687,altersklasse_covid19,age_group_AKL10,99087,125112,1.7,126.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.205,20.5
202052,AG,40 - 49,0,altersklasse_covid19,age_group_AKL10,95556,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202053,AG,40 - 49,59,altersklasse_covid19,age_group_AKL10,95556,59,0.06,0.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.242,24.2
202101,AG,40 - 49,113,altersklasse_covid19,age_group_AKL10,95556,172,0.12,0.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.045,4.5
202102,AG,40 - 49,207,altersklasse_covid19,age_group_AKL10,95556,379,0.22,0.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.059,5.8999999999999995
202103,AG,40 - 49,323,altersklasse_covid19,age_group_AKL10,95556,702,0.34,0.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.052,5.2
202104,AG,40 - 49,383,altersklasse_covid19,age_group_AKL10,95556,1085,0.4,1.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.061,6.1
202105,AG,40 - 49,585,altersklasse_covid19,age_group_AKL10,95556,1670,0.61,1.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.068,6.800000000000001
202106,AG,40 - 49,663,altersklasse_covid19,age_group_AKL10,95556,2333,0.69,2.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.086,8.6
202107,AG,40 - 49,786,altersklasse_covid19,age_group_AKL10,95556,3119,0.82,3.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.071,7.1
202108,AG,40 - 49,848,altersklasse_covid19,age_group_AKL10,95556,3967,0.89,4.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.057,5.7
202109,AG,40 - 49,812,altersklasse_covid19,age_group_AKL10,95556,4779,0.85,5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.059,5.8999999999999995
202110,AG,40 - 49,947,altersklasse_covid19,age_group_AKL10,95556,5726,0.99,5.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.07,7.000000000000001
202111,AG,40 - 49,818,altersklasse_covid19,age_group_AKL10,95556,6544,0.86,6.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.077,7.7
202112,AG,40 - 49,838,altersklasse_covid19,age_group_AKL10,95556,7382,0.88,7.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.051,5.1
202113,AG,40 - 49,579,altersklasse_covid19,age_group_AKL10,95556,7961,0.61,8.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.037,3.6999999999999997
202114,AG,40 - 49,965,altersklasse_covid19,age_group_AKL10,95556,8926,1.01,9.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.046,4.6
202115,AG,40 - 49,1957,altersklasse_covid19,age_group_AKL10,95556,10883,2.05,11.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.078,7.8
202116,AG,40 - 49,2728,altersklasse_covid19,age_group_AKL10,95556,13611,2.85,14.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.091,9.1
202117,AG,40 - 49,2777,altersklasse_covid19,age_group_AKL10,95556,16388,2.91,17.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.111,11.1
202118,AG,40 - 49,4187,altersklasse_covid19,age_group_AKL10,95556,20575,4.38,21.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.121,12.1
202119,AG,40 - 49,4482,altersklasse_covid19,age_group_AKL10,95556,25057,4.69,26.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.137,13.700000000000001
202120,AG,40 - 49,5525,altersklasse_covid19,age_group_AKL10,95556,30582,5.78,32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.143,14.299999999999999
202121,AG,40 - 49,8165,altersklasse_covid19,age_group_AKL10,95556,38747,8.54,40.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.2,20
202122,AG,40 - 49,10411,altersklasse_covid19,age_group_AKL10,95556,49158,10.9,51.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.203,20.3
202123,AG,40 - 49,10576,altersklasse_covid19,age_group_AKL10,95556,59734,11.07,62.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.212,21.2
202124,AG,40 - 49,9144,altersklasse_covid19,age_group_AKL10,95556,68878,9.57,72.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.216,21.6
202125,AG,40 - 49,8053,altersklasse_covid19,age_group_AKL10,95556,76931,8.43,80.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.224,22.400000000000002
202126,AG,40 - 49,7438,altersklasse_covid19,age_group_AKL10,95556,84369,7.78,88.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.213,21.3
202127,AG,40 - 49,7750,altersklasse_covid19,age_group_AKL10,95556,92119,8.11,96.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.217,21.7
202128,AG,40 - 49,6103,altersklasse_covid19,age_group_AKL10,95556,98222,6.39,102.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.207,20.7
202129,AG,40 - 49,3808,altersklasse_covid19,age_group_AKL10,95556,102030,3.99,106.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.199,19.900000000000002
202130,AG,40 - 49,2509,altersklasse_covid19,age_group_AKL10,95556,104539,2.63,109.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.171,17.1
202131,AG,40 - 49,2160,altersklasse_covid19,age_group_AKL10,95556,106699,2.26,111.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.169,16.900000000000002
202132,AG,40 - 49,2043,altersklasse_covid19,age_group_AKL10,95556,108742,2.14,113.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.183,18.3
202133,AG,40 - 49,2140,altersklasse_covid19,age_group_AKL10,95556,110882,2.24,116.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.177,17.7
202134,AG,40 - 49,2721,altersklasse_covid19,age_group_AKL10,95556,113603,2.85,118.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.181,18.099999999999998
202135,AG,40 - 49,2606,altersklasse_covid19,age_group_AKL10,95556,116209,2.73,121.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.176,17.599999999999998
202136,AG,40 - 49,3028,altersklasse_covid19,age_group_AKL10,95556,119237,3.17,124.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.175,17.5
202137,AG,40 - 49,3216,altersklasse_covid19,age_group_AKL10,95556,122453,3.37,128.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.166,16.6
202138,AG,40 - 49,2810,altersklasse_covid19,age_group_AKL10,95556,125263,2.94,131.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.172,17.2
202139,AG,40 - 49,2574,altersklasse_covid19,age_group_AKL10,95556,127837,2.69,133.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.176,17.599999999999998
202140,AG,40 - 49,2207,altersklasse_covid19,age_group_AKL10,95556,130044,2.31,136.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.163,16.3
202141,AG,40 - 49,2183,altersklasse_covid19,age_group_AKL10,95556,132227,2.28,138.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.159,15.9
202142,AG,40 - 49,1676,altersklasse_covid19,age_group_AKL10,95556,133903,1.75,140.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.156,15.6
202143,AG,40 - 49,1171,altersklasse_covid19,age_group_AKL10,95556,135074,1.23,141.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.142,14.2
202052,AG,50 - 59,0,altersklasse_covid19,age_group_AKL10,107486,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202053,AG,50 - 59,64,altersklasse_covid19,age_group_AKL10,107486,64,0.06,0.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.262,26.200000000000003
202101,AG,50 - 59,157,altersklasse_covid19,age_group_AKL10,107486,221,0.15,0.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.062,6.2
202102,AG,50 - 59,293,altersklasse_covid19,age_group_AKL10,107486,514,0.27,0.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.084,8.4
202103,AG,50 - 59,527,altersklasse_covid19,age_group_AKL10,107486,1041,0.49,0.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.085,8.5
202104,AG,50 - 59,627,altersklasse_covid19,age_group_AKL10,107486,1668,0.58,1.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.099,9.9
202105,AG,50 - 59,971,altersklasse_covid19,age_group_AKL10,107486,2639,0.9,2.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.112,11.200000000000001
202106,AG,50 - 59,998,altersklasse_covid19,age_group_AKL10,107486,3637,0.93,3.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.129,12.9
202107,AG,50 - 59,1229,altersklasse_covid19,age_group_AKL10,107486,4866,1.14,4.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.111,11.1
202108,AG,50 - 59,1424,altersklasse_covid19,age_group_AKL10,107486,6290,1.32,5.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.096,9.6
202109,AG,50 - 59,1447,altersklasse_covid19,age_group_AKL10,107486,7737,1.35,7.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.105,10.5
202110,AG,50 - 59,1693,altersklasse_covid19,age_group_AKL10,107486,9430,1.58,8.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.125,12.5
202111,AG,50 - 59,1175,altersklasse_covid19,age_group_AKL10,107486,10605,1.09,9.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.111,11.1
202112,AG,50 - 59,1482,altersklasse_covid19,age_group_AKL10,107486,12087,1.38,11.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.09,9
202113,AG,50 - 59,1083,altersklasse_covid19,age_group_AKL10,107486,13170,1.01,12.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.069,6.9
202114,AG,50 - 59,1828,altersklasse_covid19,age_group_AKL10,107486,14998,1.7,13.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.088,8.799999999999999
202115,AG,50 - 59,3035,altersklasse_covid19,age_group_AKL10,107486,18033,2.82,16.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.121,12.1
202116,AG,50 - 59,5091,altersklasse_covid19,age_group_AKL10,107486,23124,4.74,21.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.17,17
202117,AG,50 - 59,4689,altersklasse_covid19,age_group_AKL10,107486,27813,4.36,25.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.188,18.8
202118,AG,50 - 59,6854,altersklasse_covid19,age_group_AKL10,107486,34667,6.38,32.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.198,19.8
202119,AG,50 - 59,6960,altersklasse_covid19,age_group_AKL10,107486,41627,6.48,38.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.213,21.3
202120,AG,50 - 59,8026,altersklasse_covid19,age_group_AKL10,107486,49653,7.47,46.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.208,20.8
202121,AG,50 - 59,10983,altersklasse_covid19,age_group_AKL10,107486,60636,10.22,56.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.268,26.8
202122,AG,50 - 59,13456,altersklasse_covid19,age_group_AKL10,107486,74092,12.52,68.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.262,26.200000000000003
202123,AG,50 - 59,13150,altersklasse_covid19,age_group_AKL10,107486,87242,12.23,81.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.264,26.400000000000002
202124,AG,50 - 59,10133,altersklasse_covid19,age_group_AKL10,107486,97375,9.43,90.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.24,24
202125,AG,50 - 59,8711,altersklasse_covid19,age_group_AKL10,107486,106086,8.1,98.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.242,24.2
202126,AG,50 - 59,8108,altersklasse_covid19,age_group_AKL10,107486,114194,7.54,106.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.232,23.200000000000003
202127,AG,50 - 59,8928,altersklasse_covid19,age_group_AKL10,107486,123122,8.31,114.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.25,25
202128,AG,50 - 59,6553,altersklasse_covid19,age_group_AKL10,107486,129675,6.1,120.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.222,22.2
202129,AG,50 - 59,3935,altersklasse_covid19,age_group_AKL10,107486,133610,3.66,124.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.206,20.599999999999998
202130,AG,50 - 59,2386,altersklasse_covid19,age_group_AKL10,107486,135996,2.22,126.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.162,16.2
202131,AG,50 - 59,2044,altersklasse_covid19,age_group_AKL10,107486,138040,1.9,128.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.16,16
202132,AG,50 - 59,1891,altersklasse_covid19,age_group_AKL10,107486,139931,1.76,130.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.169,16.900000000000002
202133,AG,50 - 59,2101,altersklasse_covid19,age_group_AKL10,107486,142032,1.95,132.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.174,17.4
202134,AG,50 - 59,2413,altersklasse_covid19,age_group_AKL10,107486,144445,2.24,134.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.16,16
202135,AG,50 - 59,2247,altersklasse_covid19,age_group_AKL10,107486,146692,2.09,136.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.151,15.1
202136,AG,50 - 59,2404,altersklasse_covid19,age_group_AKL10,107486,149096,2.24,138.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.139,13.900000000000002
202137,AG,50 - 59,2701,altersklasse_covid19,age_group_AKL10,107486,151797,2.51,141.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.139,13.900000000000002
202138,AG,50 - 59,2262,altersklasse_covid19,age_group_AKL10,107486,154059,2.1,143.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.139,13.900000000000002
202139,AG,50 - 59,2095,altersklasse_covid19,age_group_AKL10,107486,156154,1.95,145.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.143,14.299999999999999
202140,AG,50 - 59,1945,altersklasse_covid19,age_group_AKL10,107486,158099,1.81,147.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.143,14.299999999999999
202141,AG,50 - 59,1937,altersklasse_covid19,age_group_AKL10,107486,160036,1.8,148.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.141,14.099999999999998
202142,AG,50 - 59,1417,altersklasse_covid19,age_group_AKL10,107486,161453,1.32,150.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.132,13.200000000000001
202143,AG,50 - 59,998,altersklasse_covid19,age_group_AKL10,107486,162451,0.93,151.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.121,12.1
202052,AG,60 - 69,0,altersklasse_covid19,age_group_AKL10,81306,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202053,AG,60 - 69,24,altersklasse_covid19,age_group_AKL10,81306,24,0.03,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.098,9.8
202101,AG,60 - 69,208,altersklasse_covid19,age_group_AKL10,81306,232,0.26,0.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.082,8.200000000000001
202102,AG,60 - 69,287,altersklasse_covid19,age_group_AKL10,81306,519,0.35,0.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.082,8.200000000000001
202103,AG,60 - 69,537,altersklasse_covid19,age_group_AKL10,81306,1056,0.66,1.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.087,8.7
202104,AG,60 - 69,733,altersklasse_covid19,age_group_AKL10,81306,1789,0.9,2.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.116,11.600000000000001
202105,AG,60 - 69,1078,altersklasse_covid19,age_group_AKL10,81306,2867,1.33,3.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.124,12.4
202106,AG,60 - 69,974,altersklasse_covid19,age_group_AKL10,81306,3841,1.2,4.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.126,12.6
202107,AG,60 - 69,1275,altersklasse_covid19,age_group_AKL10,81306,5116,1.57,6.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.115,11.5
202108,AG,60 - 69,1820,altersklasse_covid19,age_group_AKL10,81306,6936,2.24,8.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.122,12.2
202109,AG,60 - 69,1804,altersklasse_covid19,age_group_AKL10,81306,8740,2.22,10.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.131,13.100000000000001
202110,AG,60 - 69,2074,altersklasse_covid19,age_group_AKL10,81306,10814,2.55,13.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.153,15.299999999999999
202111,AG,60 - 69,2104,altersklasse_covid19,age_group_AKL10,81306,12918,2.59,15.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.199,19.900000000000002
202112,AG,60 - 69,3109,altersklasse_covid19,age_group_AKL10,81306,16027,3.82,19.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.189,18.9
202113,AG,60 - 69,4167,altersklasse_covid19,age_group_AKL10,81306,20194,5.13,24.84,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.265,26.5
202114,AG,60 - 69,5399,altersklasse_covid19,age_group_AKL10,81306,25593,6.64,31.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.259,25.900000000000002
202115,AG,60 - 69,7481,altersklasse_covid19,age_group_AKL10,81306,33074,9.2,40.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.297,29.7
202116,AG,60 - 69,9184,altersklasse_covid19,age_group_AKL10,81306,42258,11.3,51.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.307,30.7
202117,AG,60 - 69,6779,altersklasse_covid19,age_group_AKL10,81306,49037,8.34,60.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.272,27.200000000000003
202118,AG,60 - 69,8673,altersklasse_covid19,age_group_AKL10,81306,57710,10.67,70.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.25,25
202119,AG,60 - 69,7737,altersklasse_covid19,age_group_AKL10,81306,65447,9.52,80.49,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.237,23.7
202120,AG,60 - 69,10243,altersklasse_covid19,age_group_AKL10,81306,75690,12.6,93.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.266,26.6
202121,AG,60 - 69,7882,altersklasse_covid19,age_group_AKL10,81306,83572,9.69,102.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.193,19.3
202122,AG,60 - 69,8758,altersklasse_covid19,age_group_AKL10,81306,92330,10.77,113.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.171,17.1
202123,AG,60 - 69,6967,altersklasse_covid19,age_group_AKL10,81306,99297,8.57,122.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.14,14.000000000000002
202124,AG,60 - 69,5051,altersklasse_covid19,age_group_AKL10,81306,104348,6.21,128.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.119,11.899999999999999
202125,AG,60 - 69,4370,altersklasse_covid19,age_group_AKL10,81306,108718,5.37,133.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.122,12.2
202126,AG,60 - 69,4142,altersklasse_covid19,age_group_AKL10,81306,112860,5.09,138.81,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.119,11.899999999999999
