geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
SO,202110,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,257,244,13,NA,NA,277462,0,92.63,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,-4,-1.44,-100,NA
SZ,202110,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,204,186,18,1,100,162157,1.85,125.8,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,3,1.85,NA,NA
TG,202110,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,392,354,38,1,100,282909,0.71,138.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,0,0,0,0
TI,202110,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,855,808,47,1,100,350986,1.71,243.6,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,1,0.29,20,0
UR,202110,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,39,37,2,NA,NA,36819,0,105.92,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,0,0,NA,NA
VD,202110,13,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,949,872,77,1,100,814762,1.6,116.48,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,5,0.62,62.5,0
VS,202110,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,647,582,65,1,100,348503,0.29,185.65,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,-2,-0.57,-66.7,0
ZG,202110,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,89,81,8,1,100,128794,0.78,69.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,1,0.78,NA,NA
ZH,202110,15,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1268,1126,142,1,100,1553423,0.97,81.63,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-10,6,0.39,66.7,0
AG,202111,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,621,559,62,1,100,694072,1.15,89.47,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,7,1.01,700,0
AI,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15,15,0,NA,NA,16293,0,92.06,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
AR,202111,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,55,7,1,100,55309,1.81,112.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,1,1.81,NA,NA
BE,202111,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1042,927,115,1,100,1043132,0.38,99.89,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-3,-0.29,-42.9,0
BL,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,209,198,11,NA,NA,290969,0,71.83,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
BS,202111,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,200,189,11,1,100,196735,0.51,101.66,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,0,0
FL,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,53,3,NA,NA,39055,0,143.39,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
FR,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,442,414,28,NA,NA,325496,0,135.79,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-4,-1.23,-100,NA
GE,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,728,702,26,NA,NA,506343,0,143.78,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
GL,202111,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,50,12,1,100,40851,2.45,151.77,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,1,2.45,NA,NA
GR,202111,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,178,160,18,1,100,200096,0.5,88.96,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-2,-1,-66.7,0
JU,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,56,2,NA,NA,73709,0,78.69,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
LU,202111,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,298,279,19,1,100,416347,0.24,71.57,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,0,0
NE,202111,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,348,294,54,1,100,175894,1.71,197.85,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-6,-3.41,-66.7,0
NW,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,22,17,5,NA,NA,43520,0,50.55,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
OW,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37,32,5,NA,NA,38108,0,97.09,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
SG,202111,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,694,645,49,1,100,514504,0.39,134.89,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-2,-0.39,-50,0
SH,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,65,55,10,NA,NA,83107,0,78.21,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-4,-4.81,-100,NA
SO,202111,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,258,244,14,1,100,277462,0.36,92.99,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,1,0.36,NA,NA
SZ,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,204,186,18,NA,NA,162157,0,125.8,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-3,-1.85,-100,NA
TG,202111,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,395,354,41,1,100,282909,1.06,139.62,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,1,0.35,50,0
TI,202111,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,858,808,50,1,100,350986,0.85,244.45,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-3,-0.86,-50,0
UR,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,39,37,2,NA,NA,36819,0,105.92,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,NA,NA
VD,202111,13,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,962,872,90,1,100,814762,1.6,118.07,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,0,0,0,0
VS,202111,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,649,582,67,1,100,348503,0.57,186.23,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,1,0.28,100,0
ZG,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,89,81,8,NA,NA,128794,0,69.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,-1,-0.78,-100,NA
ZH,202111,18,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1286,1126,160,1,100,1553423,1.16,82.78,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-11,3,0.19,20,0
AG,202112,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,629,559,70,1,100,694072,1.15,90.62,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,0,0
AI,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15,15,0,NA,NA,16293,0,92.06,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
AR,202112,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,63,55,8,1,100,55309,1.81,113.91,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,0,0
BE,202112,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1049,927,122,1,100,1043132,0.67,100.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,3,0.29,75,0
BL,202112,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,211,198,13,1,100,290969,0.69,72.52,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,2,0.69,NA,NA
BS,202112,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,201,189,12,1,100,196735,0.51,102.17,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,0,0
FL,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,53,3,NA,NA,39055,0,143.39,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
FR,202112,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,443,414,29,1,100,325496,0.31,136.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,1,0.31,NA,NA
GE,202112,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,731,702,29,1,100,506343,0.59,144.37,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,3,0.59,NA,NA
GL,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,50,12,NA,NA,40851,0,151.77,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-1,-2.45,-100,NA
GR,202112,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,179,160,19,1,100,200096,0.5,89.46,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,0,0
JU,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,56,2,NA,NA,73709,0,78.69,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
LU,202112,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,301,279,22,1,100,416347,0.72,72.3,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,2,0.48,200,0
NE,202112,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,350,294,56,1,100,175894,1.14,198.98,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-1,-0.57,-33.3,0
NW,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,22,17,5,NA,NA,43520,0,50.55,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
OW,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37,32,5,NA,NA,38108,0,97.09,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
SG,202112,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,695,645,50,1,100,514504,0.19,135.08,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-1,-0.2,-50,0
SH,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,65,55,10,NA,NA,83107,0,78.21,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
SO,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,258,244,14,NA,NA,277462,0,92.99,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-1,-0.36,-100,NA
SZ,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,204,186,18,NA,NA,162157,0,125.8,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
TG,202112,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,398,354,44,1,100,282909,1.06,140.68,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,0,0
TI,202112,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,860,808,52,1,100,350986,0.57,245.02,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-1,-0.28,-33.3,0
UR,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,39,37,2,NA,NA,36819,0,105.92,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
VD,202112,12,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,974,872,102,1,100,814762,1.47,119.54,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-1,-0.13,-7.7,0
VS,202112,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,650,582,68,1,100,348503,0.29,186.51,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-1,-0.28,-50,0
ZG,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,89,81,8,NA,NA,128794,0,69.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,0,0,NA,NA
ZH,202112,12,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1298,1126,172,1,100,1553423,0.77,83.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-12,-6,-0.39,-33.3,0
AG,202113,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,639,559,80,1,100,694072,1.44,92.07,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,2,0.29,25,0
AI,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15,15,0,NA,NA,16293,0,92.06,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,NA,NA
AR,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,63,55,8,NA,NA,55309,0,113.91,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-1,-1.81,-100,NA
BE,202113,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1056,927,129,1,100,1043132,0.67,101.23,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,0,0
BL,202113,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,212,198,14,1,100,290969,0.34,72.86,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-1,-0.35,-50,0
BS,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,201,189,12,NA,NA,196735,0,102.17,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-1,-0.51,-100,NA
FL,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,53,3,NA,NA,39055,0,143.39,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,NA,NA
FR,202113,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,446,414,32,1,100,325496,0.92,137.02,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,2,0.61,200,0
GE,202113,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,733,702,31,1,100,506343,0.39,144.76,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-1,-0.2,-33.3,0
GL,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,50,12,NA,NA,40851,0,151.77,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,NA,NA
GR,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,179,160,19,NA,NA,200096,0,89.46,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-1,-0.5,-100,NA
JU,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,56,2,NA,NA,73709,0,78.69,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,NA,NA
LU,202113,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,306,279,27,1,100,416347,1.2,73.5,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,2,0.48,66.7,0
NE,202113,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,351,294,57,1,100,175894,0.57,199.55,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-1,-0.57,-50,0
NW,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,22,17,5,NA,NA,43520,0,50.55,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,NA,NA
OW,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37,32,5,NA,NA,38108,0,97.09,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,NA,NA
SG,202113,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,701,645,56,1,100,514504,1.17,136.25,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,5,0.98,500,0
SH,202113,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,67,55,12,1,100,83107,2.41,80.62,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,2,2.41,NA,NA
SO,202113,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,261,244,17,1,100,277462,1.08,94.07,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,3,1.08,NA,NA
SZ,202113,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,206,186,20,1,100,162157,1.23,127.04,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,2,1.23,NA,NA
TG,202113,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,401,354,47,1,100,282909,1.06,141.74,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,0,0
TI,202113,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,861,808,53,1,100,350986,0.28,245.31,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-1,-0.29,-50,0
UR,202113,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,41,37,4,1,100,36819,5.43,111.36,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,2,5.43,NA,NA
VD,202113,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,982,872,110,1,100,814762,0.98,120.53,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,-4,-0.49,-33.3,0
VS,202113,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,651,582,69,1,100,348503,0.29,186.8,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,0,0
ZG,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,89,81,8,NA,NA,128794,0,69.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,0,0,NA,NA
ZH,202113,14,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1312,1126,186,1,100,1553423,0.9,84.46,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-13,2,0.13,16.7,0
AG,202114,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,644,559,85,1,100,694072,0.72,92.79,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-5,-0.72,-50,0
AI,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15,15,0,NA,NA,16293,0,92.06,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
AR,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,63,55,8,NA,NA,55309,0,113.91,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
BE,202114,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1059,927,132,1,100,1043132,0.29,101.52,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-4,-0.38,-57.1,0
BL,202114,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,215,198,17,1,100,290969,1.03,73.89,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,2,0.69,200,0
BS,202114,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,202,189,13,1,100,196735,0.51,102.68,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,1,0.51,NA,NA
FL,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,53,3,NA,NA,39055,0,143.39,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
FR,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,446,414,32,NA,NA,325496,0,137.02,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-3,-0.92,-100,NA
GE,202114,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,738,702,36,1,100,506343,0.99,145.75,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,3,0.6,150,0
GL,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,50,12,NA,NA,40851,0,151.77,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
GR,202114,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,181,160,21,1,100,200096,1,90.46,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,2,1,NA,NA
JU,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,56,2,NA,NA,73709,0,78.69,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
LU,202114,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,310,279,31,1,100,416347,0.96,74.46,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-1,-0.24,-20,0
NE,202114,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,352,294,58,1,100,175894,0.57,200.12,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,0,0
NW,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,22,17,5,NA,NA,43520,0,50.55,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
OW,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,37,32,5,NA,NA,38108,0,97.09,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
SG,202114,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,705,645,60,1,100,514504,0.78,137.03,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-2,-0.39,-33.3,0
SH,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,67,55,12,NA,NA,83107,0,80.62,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-2,-2.41,-100,NA
SO,202114,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,263,244,19,1,100,277462,0.72,94.79,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-1,-0.36,-33.3,0
SZ,202114,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,208,186,22,1,100,162157,1.23,128.27,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,0,0
TG,202114,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,404,354,50,1,100,282909,1.06,142.8,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,0,0
TI,202114,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,866,808,58,1,100,350986,1.42,246.73,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,4,1.14,400,0
UR,202114,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,43,37,6,1,100,36819,5.43,116.79,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,0,0
VD,202114,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,991,872,119,1,100,814762,1.1,121.63,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,1,0.12,12.5,0
VS,202114,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,652,582,70,1,100,348503,0.29,187.09,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,0,0
ZG,202114,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,89,81,8,NA,NA,128794,0,69.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,0,0,NA,NA
ZH,202114,11,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1323,1126,197,1,100,1553423,0.71,85.17,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-14,-3,-0.19,-21.4,0
AG,202115,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,647,559,88,1,100,694072,0.43,93.22,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-15,-2,-0.29,-40,0
AI,202115,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15,15,0,NA,NA,16293,0,92.06,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-15,0,0,NA,NA
AR,202115,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,63,55,8,NA,NA,55309,0,113.91,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-15,0,0,NA,NA
BE,202115,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1065,927,138,1,100,1043132,0.58,102.1,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-15,3,0.29,100,0
BL,202115,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,217,198,19,1,100,290969,0.69,74.58,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-15,-1,-0.34,-33.3,0
BS,202115,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,203,189,14,1,100,196735,0.51,103.18,COVID19Death,,2021-11-03_07-53-32,isoweek,2021-15,0,0,0,0
