sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
unknown,all,CH04,202046,14,3,11,104,21.4,21.4,5.8,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-46,8,NA,133.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202046,0,0,NA,12,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-46,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202046,1,0,1,13,0,NA,23.1,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-46,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202046,0,0,NA,4,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-46,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202047,16979,4041,12938,270562,23.8,-6.5,17.9,0.451,45.1,818492,2074.42,33056.16,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-6375,-778.88,-27.3,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202047,13064,2894,10170,201635,22.2,-4,14.5,0.44,44,936569,1394.88,21529.11,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-3051,-325.76,-18.9,-0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202047,9793,2004,7789,128109,20.5,0,9.3,0.459,45.9,587202,1667.74,21816.85,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,274,46.66,2.9,0.09999999999999432,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202047,14058,2481,11577,211925,17.6,-0.5,9.6,0.459,45.9,774299,1815.58,27369.92,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-333,-43,-2.3,-0.5000000000000071,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202047,8645,1988,6657,117023,23,-0.3999999999999986,12,0.463,46.300000000000004,598955,1443.35,19537.86,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-83,-13.85,-1,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202047,5547,1148,4399,82404,20.7,-0.10000000000000142,11.5,0.466,46.6,416252,1332.61,19796.66,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-356,-85.52,-6,-2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202047,3556,844,2712,39742,23.7,-4.300000000000001,14.4,0.445,44.5,170830,2081.6,23264.06,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-311,-182.05,-8,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202047,20672,4561,16111,307326,22.1,-6.799999999999997,17.2,0.549,54.900000000000006,851116,2428.81,36108.59,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-8406,-987.65,-28.9,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202047,16606,3536,13070,224887,21.3,-3.5,14.2,0.56,56.00000000000001,959124,1731.37,23447.12,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-3255,-339.37,-16.4,0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202047,11550,2034,9516,133635,17.6,0.5,8.6,0.541,54.1,594574,1942.57,22475.76,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,289,48.61,2.6,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202047,16544,2712,13832,226227,16.4,-0.20000000000000284,8.8,0.541,54.1,779124,2123.41,29036.07,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-79,-10.14,-0.5,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202047,10041,2253,7788,121877,22.4,-0.9000000000000021,11.9,0.537,53.7,594114,1690.08,20514.08,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-117,-19.69,-1.2,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202047,6359,1305,5054,82083,20.5,-0.8000000000000007,11.3,0.534,53.400000000000006,409493,1552.9,20045.03,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,122,29.8,2,2.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202047,4428,980,3448,43827,22.1,-3.5,13.6,0.555,55.50000000000001,180156,2457.87,24327.25,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-299,-165.97,-6.3,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202047,8,0,8,623,0,-36.8,2.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-11,NA,-57.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202047,10,0,10,130,0,-17.6,8.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-24,NA,-70.6,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202047,9,0,9,67,0,0,11.9,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,6,NA,200,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202047,5,1,4,109,20,-1.3999999999999986,6.4,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-9,NA,-64.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202047,0,0,NA,12,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202047,0,0,NA,13,NA,NA,23.1,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202047,0,0,NA,4,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-47,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202048,14020,2602,11418,284582,18.6,-5.199999999999999,17.9,0.445,44.5,818492,1712.91,34769.06,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,-2959,-361.51,-17.4,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202048,14219,2515,11704,215854,17.7,-4.5,14.8,0.445,44.5,936569,1518.2,23047.31,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,1155,123.32,8.8,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202048,10700,1895,8805,138809,17.7,-2.8000000000000007,10,0.462,46.2,587202,1822.2,23639.05,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,907,154.46,9.3,0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202048,15407,2397,13010,227332,15.6,-2.0000000000000018,10,0.468,46.800000000000004,774299,1989.8,29359.72,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,1349,174.22,9.6,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202048,9515,1971,7544,126538,20.7,-2.3000000000000007,12.6,0.461,46.1,598955,1588.6,21126.46,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,870,145.25,10.1,-0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202048,5767,1013,4754,88171,17.6,-3.099999999999998,11.9,0.478,47.8,416252,1385.46,21182.12,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,220,52.85,4,1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202048,3416,771,2645,43158,22.6,-1.0999999999999979,15,0.435,43.5,170830,1999.65,25263.71,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,-140,-81.95,-3.9,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202048,17486,3068,14418,324812,17.5,-4.600000000000001,17.2,0.554,55.400000000000006,851116,2054.48,38163.07,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,-3186,-374.33,-15.4,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202048,17703,2989,14714,242590,16.9,-4.400000000000002,14.4,0.554,55.400000000000006,959124,1845.75,25292.87,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,1097,114.38,6.6,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202048,12426,2095,10331,146061,16.9,-0.7000000000000028,9.3,0.537,53.7,594574,2089.9,24565.66,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,876,147.33,7.6,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202048,17470,2520,14950,243697,14.4,-1.9999999999999982,9.2,0.531,53.1,779124,2242.26,31278.33,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,926,118.85,5.6,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202048,11131,2274,8857,133008,20.4,-2,12.7,0.539,53.900000000000006,594114,1873.55,22387.62,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,1090,183.47,10.9,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202048,6304,1122,5182,88387,17.8,-2.6999999999999993,11.8,0.522,52.2,409493,1539.46,21584.5,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,-55,-13.44,-0.9,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202048,4430,912,3518,48257,20.6,-1.5,14.3,0.565,56.49999999999999,180156,2458.98,26786.23,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,2,1.11,0,0.9999999999999858,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202048,30,10,20,653,33.3,33.3,3.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,22,NA,275,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202048,9,1,8,139,11.1,11.1,8.6,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,-1,NA,-10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202048,14,2,12,81,14.3,14.3,12.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,5,NA,55.6,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202048,14,1,13,123,7.1,-12.9,6.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,9,NA,180,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202048,1,0,1,13,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202048,3,0,3,16,0,NA,18.8,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,3,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202048,0,0,NA,4,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-48,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202049,13350,2201,11149,297932,16.5,-2.1000000000000014,17.8,0.449,44.9,818492,1631.05,36400.11,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-670,-81.86,-4.8,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202049,14047,2481,11566,229901,17.7,0,14.9,0.438,43.8,936569,1499.84,24547.15,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-172,-18.36,-1.2,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202049,11159,1992,9167,149968,17.9,0.1999999999999993,10.5,0.452,45.2,587202,1900.37,25539.42,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,459,78.17,4.3,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202049,15907,2725,13182,243239,17.1,1.5000000000000018,10.4,0.462,46.2,774299,2054.37,31414.09,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,500,64.57,3.2,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202049,9940,2165,7775,136478,21.8,1.1000000000000014,13.3,0.445,44.5,598955,1659.56,22786.02,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,425,70.96,4.5,-1.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202049,6136,1104,5032,94307,18,0.3999999999999986,12.3,0.47,47,416252,1474.11,22656.23,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,369,88.65,6.4,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202049,3448,805,2643,46606,23.3,0.6999999999999993,15.6,0.437,43.7,170830,2018.38,27282.09,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,32,18.73,0.9,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202049,16359,2576,13783,341171,15.7,-1.8000000000000007,17.1,0.55,55.00000000000001,851116,1922.06,40085.14,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-1127,-132.42,-6.4,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202049,18038,3135,14903,260628,17.4,0.5,14.6,0.562,56.2,959124,1880.67,27173.55,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,335,34.92,1.9,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202049,13551,2208,11343,159612,16.3,-0.5999999999999979,9.9,0.548,54.800000000000004,594574,2279.11,26844.77,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,1125,189.21,9.1,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202049,18499,2987,15512,262196,16.1,1.700000000000001,9.7,0.538,53.800000000000004,779124,2374.33,33652.67,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,1029,132.07,5.9,0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202049,12413,2618,9795,145421,21.1,0.7000000000000028,13.4,0.555,55.50000000000001,594114,2089.33,24476.95,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,1282,215.78,11.5,1.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202049,6926,1243,5683,95313,17.9,0.09999999999999787,12.2,0.53,53,409493,1691.36,23275.86,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,622,151.9,9.9,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202049,4438,920,3518,52695,20.7,0.09999999999999787,14.8,0.563,56.3,180156,2463.42,29249.65,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,8,4.44,0.2,-0.19999999999999574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202049,19,1,18,672,5.3,-27.999999999999996,3.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-11,NA,-36.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202049,6,1,5,145,16.7,5.6,9,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-3,NA,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202049,2,0,2,83,0,-14.3,12,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-12,NA,-85.7,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202049,10,1,9,133,10,2.9000000000000004,6.8,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-4,NA,-28.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202049,2,0,2,15,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,1,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202049,1,0,1,17,0,0,17.6,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,-2,NA,-66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202049,0,0,NA,4,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202050,15829,1950,13879,313761,12.3,-4.199999999999999,17.6,0.458,45.800000000000004,818492,1933.92,38334.03,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,2479,302.87,18.6,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202050,16601,2815,13786,246502,17,-0.6999999999999993,15.1,0.444,44.4,936569,1772.53,26319.68,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,2554,272.69,18.2,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202050,12655,2156,10499,162623,17,-0.8999999999999986,11,0.442,44.2,587202,2155.14,27694.56,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,1496,254.77,13.4,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202050,19971,3088,16883,263210,15.5,-1.6000000000000014,10.8,0.458,45.800000000000004,774299,2579.24,33993.33,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,4064,524.87,25.5,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202050,18531,2608,15923,155009,14.1,-7.700000000000001,13.4,0.449,44.9,598955,3093.89,25879.91,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,8591,1434.33,86.4,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202050,6780,1360,5420,101087,20.1,2.1000000000000014,12.8,0.46,46,416252,1628.82,24285.05,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,644,154.71,10.5,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202050,4082,922,3160,50688,22.6,-0.6999999999999993,16.2,0.438,43.8,170830,2389.51,29671.6,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,634,371.13,18.4,0.09999999999999432,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202050,18706,2199,16507,359877,11.8,-3.8999999999999986,16.9,0.541,54.1,851116,2197.82,42282.96,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,2347,275.76,14.3,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202050,20777,3336,17441,281405,16.1,-1.2999999999999972,14.7,0.556,55.60000000000001,959124,2166.25,29339.79,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2020-50,2739,285.58,15.2,-0.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
