sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
unknown,CH07,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-25,0,NA,NA,0
male,CH01,202026,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5670,64721,0,0.54,54,818492,6.6,692.74,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,23,2.81,74.2,5.600000000000001
male,CH02,202026,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1999,49071,0,0.544,54.400000000000006,936569,3.31,213.44,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,20,2.14,181.8,22.000000000000007
male,CH03,202026,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1588,26828,0,0.457,45.7,587202,3.58,270.44,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,13,2.22,162.5,-7.600000000000001
male,CH04,202026,47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1767,39641,0,0.595,59.5,774299,6.07,228.21,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,29,3.75,161.1,4.999999999999993
male,CH05,202026,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1166,30373,0,0.658,65.8,598955,4.17,194.67,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,22,3.67,733.3,5.799999999999997
male,CH06,202026,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,751,19204,0,0.457,45.7,416252,3.84,180.42,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,10,2.4,166.7,5.700000000000003
male,CH07,202026,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1563,12439,0,1,100,170830,1.17,914.94,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,-1,-0.59,-33.3,40
female,CH01,202026,46,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7254,73966,0,0.46,46,851116,5.4,852.29,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,13,1.52,39.4,-5.600000000000001
female,CH02,202026,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2526,55982,0,0.456,45.6,959124,2.71,263.37,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,3,0.31,13,-22.000000000000007
female,CH03,202026,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1715,28757,0,0.543,54.300000000000004,594574,4.2,288.44,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,18,3.02,257.1,7.600000000000001
female,CH04,202026,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1916,42007,0,0.405,40.5,779124,4.11,245.92,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,17,2.18,113.3,-5
female,CH05,202026,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1165,33657,0,0.342,34.2,594114,2.19,196.09,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,11,1.85,550,-5.799999999999997
female,CH06,202026,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,779,20723,0,0.543,54.300000000000004,409493,4.64,190.24,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,10,2.44,111.1,-5.699999999999996
female,CH07,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1732,14005,0,0,0,180156,0,961.39,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,-2,-1.11,-100,-40
unknown,CH01,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,0,NA,NA,0
unknown,CH02,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,0,NA,NA,0
unknown,CH03,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,0,NA,NA,0
unknown,CH04,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,0,NA,NA,0
unknown,CH05,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,0,NA,NA,0
unknown,CH06,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,0,NA,NA,0
unknown,CH07,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-26,0,NA,NA,0
male,CH01,202027,74,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5744,64721,0,0.514,51.4,818492,9.04,701.78,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,20,2.44,37,-2.6000000000000014
male,CH02,202027,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2054,49071,0,0.524,52.400000000000006,936569,5.87,219.31,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,24,2.56,77.4,-2
male,CH03,202027,53,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1641,26828,0,0.631,63.1,587202,9.03,279.46,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,32,5.45,152.4,17.4
male,CH04,202027,116,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1883,39641,0,0.58,57.99999999999999,774299,14.98,243.19,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,69,8.91,146.8,-1.500000000000007
male,CH05,202027,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1200,30373,0,0.557,55.7,598955,5.68,200.35,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,9,1.51,36,-10.099999999999994
male,CH06,202027,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,784,19204,0,0.508,50.8,416252,7.93,188.35,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,17,4.09,106.2,5.099999999999994
male,CH07,202027,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1575,12439,0,0.48,48,170830,7.02,921.97,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,10,5.85,500,-52
female,CH01,202027,70,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7324,73966,0,0.486,48.6,851116,8.22,860.52,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,24,2.82,52.2,2.6000000000000014
female,CH02,202027,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2576,55982,0,0.476,47.599999999999994,959124,5.21,268.58,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,24,2.5,92.3,1.999999999999993
female,CH03,202027,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1746,28757,0,0.369,36.9,594574,5.21,293.66,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,6,1.01,24,-17.400000000000006
female,CH04,202027,84,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,42007,0,0.42,42,779124,10.78,256.7,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,52,6.67,162.5,1.5
female,CH05,202027,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1192,33657,0,0.443,44.3,594114,4.54,200.63,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,14,2.35,107.7,10.099999999999994
female,CH06,202027,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,811,20723,0,0.492,49.2,409493,7.81,198.05,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,13,3.17,68.4,-5.100000000000001
female,CH07,202027,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1745,14005,0,0.52,52,180156,7.22,968.6,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,13,7.22,NA,52
unknown,CH01,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,0,NA,NA,0
unknown,CH02,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,0,NA,NA,0
unknown,CH03,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,0,NA,NA,0
unknown,CH04,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,0,NA,NA,0
unknown,CH05,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,0,NA,NA,0
unknown,CH06,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,0,NA,NA,0
unknown,CH07,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-27,0,NA,NA,0
male,CH01,202028,87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5831,64721,0,0.596,59.599999999999994,818492,10.63,712.41,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,13,1.59,17.6,8.199999999999996
male,CH02,202028,45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2099,49071,0,0.464,46.400000000000006,936569,4.8,224.12,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,-10,-1.07,-18.2,-6
male,CH03,202028,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1695,26828,0,0.551,55.1,587202,9.2,288.66,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,1,0.17,1.9,-8
male,CH04,202028,79,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1962,39641,0,0.556,55.60000000000001,774299,10.2,253.39,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,-37,-4.78,-31.9,-2.3999999999999844
male,CH05,202028,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1236,30373,0,0.554,55.400000000000006,598955,6.01,206.36,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,2,0.33,5.9,-0.29999999999999716
male,CH06,202028,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,817,19204,0,0.532,53.2,416252,7.93,196.28,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,0,0,0,2.4000000000000057
male,CH07,202028,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1589,12439,0,0.56,56.00000000000001,170830,8.2,930.16,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,2,1.18,16.7,8.000000000000007
female,CH01,202028,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7383,73966,0,0.404,40.400000000000006,851116,6.93,867.45,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,-11,-1.29,-15.7,-8.199999999999996
female,CH02,202028,52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2628,55982,0,0.536,53.6,959124,5.42,274,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,2,0.21,4,6.000000000000007
female,CH03,202028,43,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1789,28757,0,0.439,43.9,594574,7.23,300.89,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,12,2.02,38.7,7
female,CH04,202028,63,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2063,42007,0,0.444,44.4,779124,8.09,264.78,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,-21,-2.69,-25,2.3999999999999986
female,CH05,202028,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1221,33657,0,0.446,44.6,594114,4.88,205.52,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,2,0.34,7.4,0.30000000000000426
female,CH06,202028,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,840,20723,0,0.468,46.800000000000004,409493,7.08,205.13,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,-3,-0.73,-9.4,-2.3999999999999986
female,CH07,202028,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1756,14005,0,0.44,44,180156,6.11,974.71,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,-2,-1.11,-15.4,-8
unknown,CH01,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,0,NA,NA,0
unknown,CH02,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,0,NA,NA,0
unknown,CH03,202028,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,0.01,1,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,1,NA,NA,1
unknown,CH04,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,0,NA,NA,0
unknown,CH05,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,0,NA,NA,0
unknown,CH06,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,0,NA,NA,0
unknown,CH07,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-28,0,NA,NA,0
male,CH01,202029,111,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5942,64721,0,0.544,54.400000000000006,818492,13.56,725.97,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,24,2.93,27.6,-5.199999999999989
male,CH02,202029,61,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2160,49071,0,0.55,55.00000000000001,936569,6.51,230.63,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,16,1.71,35.6,8.600000000000001
male,CH03,202029,52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1747,26828,0,0.536,53.6,587202,8.86,297.51,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,-2,-0.34,-3.7,-1.5
male,CH04,202029,75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2037,39641,0,0.521,52.1,774299,9.69,263.08,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,-4,-0.51,-5.1,-3.500000000000007
male,CH05,202029,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1272,30373,0,0.514,51.4,598955,6.01,212.37,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,0,0,0,-4.000000000000007
male,CH06,202029,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,848,19204,0,0.554,55.400000000000006,416252,7.45,203.72,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,-2,-0.48,-6.1,2.200000000000003
male,CH07,202029,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1604,12439,0,0.455,45.5,170830,8.78,938.95,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,1,0.58,7.1,-10.500000000000007
female,CH01,202029,93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7476,73966,0,0.456,45.6,851116,10.93,878.38,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,34,4,57.6,5.199999999999996
female,CH02,202029,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2678,55982,0,0.45,45,959124,5.21,279.21,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,-2,-0.21,-3.8,-8.600000000000001
female,CH03,202029,45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1834,28757,0,0.464,46.400000000000006,594574,7.57,308.46,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,2,0.34,4.7,2.500000000000007
female,CH04,202029,69,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2132,42007,0,0.479,47.9,779124,8.86,273.64,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,6,0.77,9.5,3.5
female,CH05,202029,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1255,33657,0,0.486,48.6,594114,5.72,211.24,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,5,0.84,17.2,4
female,CH06,202029,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,865,20723,0,0.446,44.6,409493,6.11,211.24,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,-4,-0.97,-13.8,-2.200000000000003
female,CH07,202029,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1774,14005,0,0.545,54.50000000000001,180156,9.99,984.7,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,7,3.88,63.6,10.500000000000007
unknown,CH01,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,0,NA,NA,0
unknown,CH02,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,0,NA,NA,0
unknown,CH03,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,-1,NA,-100,-1
unknown,CH04,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,0,NA,NA,0
unknown,CH05,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,0,NA,NA,0
unknown,CH06,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,0,NA,NA,0
unknown,CH07,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-29,0,NA,NA,0
male,CH01,202030,160,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6102,64721,0,0.495,49.5,818492,19.55,745.52,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,49,5.99,44.1,-4.900000000000006
male,CH02,202030,42,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2202,49071,0,0.553,55.300000000000004,936569,4.48,235.11,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,-19,-2.03,-31.1,0.29999999999999716
male,CH03,202030,41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1788,26828,0,0.436,43.6,587202,6.98,304.49,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,-11,-1.88,-21.2,-10
male,CH04,202030,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2117,39641,0,0.526,52.6,774299,10.33,273.41,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,5,0.64,6.7,0.5
male,CH05,202030,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1327,30373,0,0.455,45.5,598955,9.18,221.55,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,19,3.17,52.8,-5.899999999999999
male,CH06,202030,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,876,19204,0,0.583,58.3,416252,6.73,210.45,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,-3,-0.72,-9.7,2.8999999999999915
male,CH07,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1609,12439,0,0.417,41.699999999999996,170830,2.93,941.87,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,-10,-5.85,-66.7,-3.8000000000000043
female,CH01,202030,163,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7639,73966,0,0.505,50.5,851116,19.15,897.53,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,70,8.22,75.3,4.899999999999999
female,CH02,202030,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2712,55982,0,0.447,44.7,959124,3.54,282.76,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,-16,-1.67,-32,-0.29999999999999716
female,CH03,202030,53,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1887,28757,0,0.564,56.39999999999999,594574,8.91,317.37,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,8,1.34,17.8,9.999999999999986
female,CH04,202030,72,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2204,42007,0,0.474,47.4,779124,9.24,282.88,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,3,0.38,4.3,-0.5
female,CH05,202030,66,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1321,33657,0,0.545,54.50000000000001,594114,11.11,222.35,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,32,5.39,94.1,5.900000000000006
female,CH06,202030,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,885,20723,0,0.417,41.699999999999996,409493,4.88,216.12,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,-5,-1.23,-20,-2.9000000000000057
female,CH07,202030,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1781,14005,0,0.583,58.3,180156,3.89,988.59,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,-11,-6.1,-61.1,3.79999999999999
unknown,CH01,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,0,NA,NA,0
unknown,CH02,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,0,NA,NA,0
unknown,CH03,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,0,NA,NA,0
unknown,CH04,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,0,NA,NA,0
unknown,CH05,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,0,NA,NA,0
unknown,CH06,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,0,NA,NA,0
unknown,CH07,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-30,0,NA,NA,0
male,CH01,202031,267,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6369,64721,0,0.506,50.6,818492,32.62,778.14,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-31,107,13.07,66.9,1.1000000000000014
male,CH02,202031,65,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2267,49071,0,0.512,51.2,936569,6.94,242.05,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-31,23,2.46,54.8,-4.100000000000001
male,CH03,202031,65,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1853,26828,0,0.52,52,587202,11.07,315.56,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-31,24,4.09,58.5,8.399999999999999
