geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
SO,202141,2322,88,2234,216522,1,100,3.8,-0.40000000000000036,9.9,277462,836.87,78036.63,-436,-157.14,0,-15.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SZ,202141,1583,243,1340,124001,1,100,15.4,1.9000000000000004,11.8,162157,976.21,76469.72,-72,-44.41,0,-4.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
TG,202141,2903,240,2663,199177,1,100,8.3,-0.29999999999999893,11.5,282909,1026.13,70403.2,-707,-249.9,0,-19.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
TI,202141,3101,111,2990,306177,1,100,3.6,-0.2999999999999998,10.8,350986,883.51,87233.39,-125,-35.61,0,-3.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
UR,202141,1887,67,1820,64274,1,100,3.6,-2.4999999999999996,6.2,36819,5125.07,174567.48,501,1360.71,0,36.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
VD,202141,13152,568,12584,843275,1,100,4.3,-0.9000000000000004,9.6,814762,1614.21,103499.55,3832,470.32,0,41.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
VS,202141,3918,244,3674,282901,1,100,6.2,-1.5999999999999996,13.3,348503,1124.24,81176.06,717,205.74,0,22.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
ZG,202141,1219,65,1154,132656,1,100,5.3,0.5,7.1,128794,946.47,102998.59,-463,-359.49,0,-27.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
ZH,202141,15167,884,14283,1392276,1,100,5.8,0.39999999999999947,9.2,1553423,976.36,89626.33,-6148,-395.77,0,-28.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
AG,202142,4818,76,4742,269818,1,100,1.6,0.5,3.8,694072,694.16,38874.64,-368,-53.02,0,-7.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
AI,202142,69,10,59,5415,1,100,14.5,8.4,6.4,16293,423.49,33235.13,3,18.41,0,4.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
AR,202142,315,20,295,16674,1,100,6.3,3.5,6.8,55309,569.53,30146.99,-3,-5.42,0,-0.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
BE,202142,3816,98,3718,295714,1,100,2.6,1.3,3.4,1043132,365.82,28348.67,-121,-11.6,0,-3.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
BL,202142,6051,23,6028,135427,1,100,0.4,0.30000000000000004,2.5,290969,2079.6,46543.45,950,326.49,0,18.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
BS,202142,3083,13,3070,88204,1,100,0.4,0.10000000000000003,1.4,196735,1567.08,44833.91,528,268.38,0,20.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
FL,202142,32,0,32,2510,1,100,0,0,2.3,39055,81.94,6426.83,7,17.93,0,28,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
FR,202142,3231,69,3162,124705,1,100,2.1,0.5,4.9,325496,992.64,38312.3,-189,-58.06,0,-5.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
GE,202142,6028,126,5902,206296,1,100,2.1,0.7000000000000002,4.6,506343,1190.5,40742.34,222,43.85,0,3.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
GL,202142,125,8,117,10436,1,100,6.4,3.6000000000000005,5.3,40851,305.99,25546.5,-16,-39.17,0,-11.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
GR,202142,835,43,792,83328,1,100,5.1,0.6999999999999993,4.6,200096,417.3,41644.01,-100,-49.98,0,-10.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
JU,202142,187,9,178,16642,1,100,4.8,0.09999999999999964,9.2,73709,253.7,22577.98,37,50.2,0,24.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
LU,202142,2833,66,2767,139615,1,100,2.3,0.6999999999999997,3.3,416347,680.44,33533.33,-804,-193.11,0,-22.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
NE,202142,515,32,483,54096,1,100,6.2,0.2999999999999998,5.5,175894,292.79,30754.89,26,14.78,0,5.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
NW,202142,118,13,105,11339,1,100,11,2.4000000000000004,4.8,43520,271.14,26054.69,-44,-101.1,0,-27.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
OW,202142,425,36,389,15182,1,100,8.5,1.2999999999999998,4.7,38108,1115.25,39839.4,23,60.35,0,5.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
SG,202142,1852,107,1745,138013,1,100,5.8,2.6999999999999997,7.2,514504,359.96,26824.48,-308,-59.86,0,-14.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
SH,202142,229,9,220,31757,1,100,3.9,-1.5000000000000004,3.8,83107,275.55,38212.18,-13,-15.64,0,-5.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
SO,202142,4048,47,4001,158930,1,100,1.2,0.7999999999999999,2,277462,1458.94,57279.92,-234,-84.33,0,-5.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
SZ,202142,892,31,861,45012,1,100,3.5,0.6000000000000001,5.7,162157,550.08,27758.28,-35,-21.59,0,-3.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
TG,202142,1118,38,1080,77885,1,100,3.4,2.0999999999999996,5.1,282909,395.18,27530.05,-164,-57.97,0,-12.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
TI,202142,1388,21,1367,111920,1,100,1.5,0,3.2,350986,395.46,31887.31,-237,-67.52,0,-14.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
UR,202142,153,0,153,16505,1,100,0,-7.9,1.7,36819,415.55,44827.4,52,141.24,0,51.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
VD,202142,4298,160,4138,346015,1,100,3.7,0.6000000000000001,5.9,814762,527.52,42468.23,-355,-43.57,0,-7.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
VS,202142,2819,43,2776,140906,1,100,1.5,0.6,4.7,348503,808.89,40431.79,-624,-179.05,0,-18.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
ZG,202142,1760,16,1744,86449,1,100,0.9,0.30000000000000004,2.2,128794,1366.52,67121.92,-385,-298.93,0,-17.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
ZH,202142,7671,206,7465,642156,1,100,2.7,1.1,4.2,1553423,493.81,41338.13,-1787,-115.04,0,-18.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
AG,202142,5543,544,4999,474322,1,100,9.8,2.1000000000000005,11.3,694072,798.62,68339.02,829,119.44,0,17.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
AI,202142,180,69,111,15836,1,100,38.3,10.299999999999997,10.8,16293,1104.77,97195.11,48,294.61,0,36.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
AR,202142,518,175,343,35134,1,100,33.8,10.799999999999997,12.6,55309,936.56,63523.12,22,39.78,0,4.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
BE,202142,13168,830,12338,855636,1,100,6.3,1.7000000000000002,8.8,1043132,1262.35,82025.67,803,76.98,0,6.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
BL,202142,4771,235,4536,302912,1,100,4.9,0.6000000000000005,6.7,290969,1639.69,104104.56,1099,377.7,0,29.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
BS,202142,5841,160,5681,282923,1,100,2.7,1.0000000000000002,5.7,196735,2968.97,143809.18,828,420.87,0,16.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
FL,202142,1217,40,1177,69556,1,100,3.3,-0.5,5.4,39055,3116.12,178097.55,242,619.64,0,24.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
FR,202142,3529,351,3178,251052,1,100,9.9,3.9000000000000004,13,325496,1084.19,77129.06,-884,-271.59,0,-20,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
GE,202142,11226,560,10666,739109,1,100,5,0.09999999999999964,9.6,506343,2217.07,145970.02,2439,481.69,0,27.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
GL,202142,540,55,485,37227,1,100,10.2,4.1,10.6,40851,1321.88,91128.74,-33,-80.78,0,-5.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
GR,202142,2405,279,2126,262884,1,100,11.6,4.8999999999999995,5.6,200096,1201.92,131378.94,56,27.98,0,2.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
JU,202142,505,37,468,53947,1,100,7.3,2.5,13.5,73709,685.13,73189.16,-34,-46.12,0,-6.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
LU,202142,3992,487,3505,271934,1,100,12.2,-1.1000000000000014,13.1,416347,958.82,65314.27,450,108.09,0,12.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
NE,202142,1468,132,1336,155484,1,100,9,-0.40000000000000036,11.6,175894,834.59,88396.42,129,73.34,0,9.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
NW,202142,2672,75,2597,46426,1,100,2.8,-3.2,6.6,43520,6139.71,106677.39,1026,2357.54,0,62.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
OW,202142,662,110,552,26424,1,100,16.6,-1.5,13.5,38108,1737.17,69339.77,61,160.07,0,10.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SG,202142,5673,1141,4532,364635,1,100,20.1,7.000000000000002,13.5,514504,1102.62,70871.17,580,112.73,0,11.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SH,202142,603,83,520,54514,1,100,13.8,4.100000000000001,10.7,83107,725.57,65594.96,76,91.45,0,14.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SO,202142,2398,188,2210,218920,1,100,7.8,4,9.9,277462,864.26,78900.89,76,27.39,0,3.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SZ,202142,1910,326,1584,125911,1,100,17.1,1.700000000000001,11.9,162157,1177.87,77647.59,327,201.66,0,20.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
TG,202142,3078,357,2721,202255,1,100,11.6,3.299999999999999,11.5,282909,1087.98,71491.19,175,61.85,0,6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
TI,202142,3346,136,3210,309523,1,100,4.1,0.49999999999999956,10.7,350986,953.31,88186.71,245,69.8,0,7.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
UR,202142,3030,51,2979,67304,1,100,1.7,-1.9000000000000001,6,36819,8229.45,182796.93,1143,3104.38,0,60.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
VD,202142,10685,659,10026,853960,1,100,6.2,1.9000000000000004,9.5,814762,1311.43,104810.98,-2467,-302.78,0,-18.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
VS,202142,2755,267,2488,285656,1,100,9.7,3.499999999999999,13.2,348503,790.52,81966.58,-1163,-333.72,0,-29.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
ZG,202142,1543,193,1350,134199,1,100,12.5,7.2,7.2,128794,1198.04,104196.62,324,251.57,0,26.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
ZH,202142,13950,1273,12677,1406226,1,100,9.1,3.3,9.2,1553423,898.02,90524.35,-1217,-78.34,0,-8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
AG,202143,4612,116,4496,274430,1,100,2.5,0.8999999999999999,3.8,694072,664.48,39539.13,-206,-29.68,0,-4.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202143,87,11,76,5502,1,100,12.6,-1.9000000000000004,6.5,16293,533.97,33769.1,18,110.48,0,26.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202143,245,15,230,16919,1,100,6.1,-0.20000000000000018,6.7,55309,442.97,30589.96,-70,-126.56,0,-22.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202143,4459,110,4349,300173,1,100,2.5,-0.10000000000000009,3.4,1043132,427.46,28776.13,643,61.64,0,16.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202143,6587,25,6562,142014,1,100,0.4,0,2.4,290969,2263.82,48807.26,536,184.22,0,8.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202143,3350,16,3334,91554,1,100,0.5,0.09999999999999998,1.3,196735,1702.8,46536.71,267,135.72,0,8.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202143,21,0,21,2531,1,100,0,0,2.3,39055,53.77,6480.6,-11,-28.17,0,-34.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202143,3129,44,3085,127834,1,100,1.4,-0.7000000000000002,4.8,325496,961.3,39273.6,-102,-31.34,0,-3.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202143,5023,119,4904,211319,1,100,2.4,0.2999999999999998,4.6,506343,992.02,41734.36,-1005,-198.48,0,-16.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202143,126,15,111,10562,1,100,11.9,5.5,5.4,40851,308.44,25854.94,1,2.45,0,0.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202143,852,40,812,84180,1,100,4.7,-0.39999999999999947,4.6,200096,425.8,42069.81,17,8.5,0,2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202143,138,10,128,16780,1,100,7.2,2.4000000000000004,9.2,73709,187.22,22765.2,-49,-66.48,0,-26.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202143,2798,68,2730,142413,1,100,2.4,0.10000000000000009,3.3,416347,672.04,34205.36,-35,-8.4,0,-1.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202143,514,28,486,54610,1,100,5.4,-0.7999999999999998,5.5,175894,292.22,31047.11,-1,-0.57,0,-0.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202143,164,17,147,11503,1,100,10.4,-0.5999999999999996,4.9,43520,376.84,26431.53,46,105.7,0,39,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202143,456,19,437,15638,1,100,4.2,-4.3,4.7,38108,1196.6,41036,31,81.35,0,7.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202143,2068,134,1934,140081,1,100,6.5,0.7000000000000002,7.2,514504,401.94,27226.42,216,41.98,0,11.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202143,233,23,210,31990,1,100,9.9,6,3.8,83107,280.36,38492.55,4,4.81,0,1.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202143,5313,51,5262,164243,1,100,1,-0.19999999999999996,2,277462,1914.86,59194.77,1265,455.92,0,31.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202143,854,61,793,45866,1,100,7.1,3.5999999999999996,5.7,162157,526.65,28284.93,-38,-23.43,0,-4.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202143,1318,63,1255,79203,1,100,4.8,1.4,5.1,282909,465.87,27995.93,200,70.69,0,17.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202143,1416,27,1389,113336,1,100,1.9,0.3999999999999999,3.1,350986,403.43,32290.75,28,7.97,0,2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202143,285,0,285,16790,1,100,0,0,1.6,36819,774.06,45601.46,132,358.51,0,86.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202143,4427,180,4247,350442,1,100,4.1,0.39999999999999947,5.9,814762,543.35,43011.58,129,15.83,0,3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202143,2565,49,2516,143471,1,100,1.9,0.3999999999999999,4.6,348503,736.01,41167.79,-254,-72.88,0,-9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202143,1656,23,1633,88105,1,100,1.4,0.4999999999999999,2.2,128794,1285.77,68407.69,-104,-80.75,0,-5.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202143,7311,263,7048,649467,1,100,3.6,0.8999999999999999,4.2,1553423,470.64,41808.77,-360,-23.17,0,-4.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202143,5879,717,5162,480201,1,100,12.2,2.3999999999999986,11.3,694072,847.03,69186.05,336,48.41,0,6.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202143,203,81,122,16039,1,100,39.9,1.6000000000000014,11.2,16293,1245.93,98441.05,23,141.16,0,12.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202143,683,197,486,35817,1,100,28.8,-4.9999999999999964,13,55309,1234.88,64758,165,298.32,0,31.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202143,15435,1278,14157,871071,1,100,8.3,2.000000000000001,8.8,1043132,1479.68,83505.35,2267,217.33,0,17.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202143,5645,401,5244,308557,1,100,7.1,2.1999999999999993,6.7,290969,1940.07,106044.63,874,300.38,0,18.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202143,6432,235,6197,289355,1,100,3.7,1,5.7,196735,3269.37,147078.56,591,300.4,0,10.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202143,1085,45,1040,70641,1,100,4.1,0.7999999999999998,5.4,39055,2778.13,180875.69,-132,-337.99,0,-10.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202143,3018,332,2686,254070,1,100,11,1.0999999999999996,13,325496,927.2,78056.26,-511,-156.99,0,-14.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202143,7602,575,7027,746711,1,100,7.6,2.5999999999999996,9.6,506343,1501.35,147471.38,-3624,-715.72,0,-32.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202143,775,62,713,38002,1,100,8,-2.1999999999999993,10.6,40851,1897.14,93025.87,235,575.26,0,43.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202143,3338,459,2879,266222,1,100,13.8,2.200000000000001,5.7,200096,1668.2,133047.14,933,466.28,0,38.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
