date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-12,BL,968,290969,321585,0.33,0.28,110.52,808.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-13,BL,786,290969,322371,0.27,0.26,110.79,762.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-14,BL,1004,290969,323375,0.35,0.23,111.14,679.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-15,BL,0,290969,323375,0,0.25,111.14,728.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-16,BL,804,290969,324179,0.28,0.23,111.41,660.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-17,BL,428,290969,324607,0.15,0.24,111.56,691.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-18,BL,1112,290969,325719,0.38,0.19,111.94,548.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-19,BL,491,290969,326210,0.17,0.19,112.11,548.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-20,BL,1004,290969,327214,0.35,0.2,112.46,586.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-21,BL,0,290969,327214,0,0.22,112.46,624.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-22,BL,0,290969,327214,0,0.23,112.46,653.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-23,BL,1072,290969,328286,0.37,0.24,112.83,689,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-24,BL,693,290969,328979,0.24,0.23,113.06,675.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-25,BL,1315,290969,330294,0.45,0.26,113.52,763.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-26,BL,739,290969,331033,0.25,0.26,113.77,763.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-27,BL,911,290969,331944,0.31,0.26,114.08,760.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-28,BL,613,290969,332557,0.21,0.27,114.29,791.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-29,BL,0,290969,332557,0,0.26,114.29,748,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-30,BL,1054,290969,333611,0.36,0.26,114.66,768.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-31,BL,907,290969,334518,0.31,0.27,114.97,782.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-01,BL,1012,290969,335530,0.35,0.24,115.31,694.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-02,BL,882,290969,336412,0.3,0.24,115.62,694.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-03,BL,1008,290969,337420,0.35,0.22,115.96,632.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-04,BL,1,290969,337421,0,0.21,115.96,606.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-05,BL,0,290969,337421,0,0.2,115.96,590.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-06,BL,615,290969,338036,0.21,0.2,116.18,577.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-07,BL,730,290969,338766,0.25,0.19,116.43,540.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-08,BL,900,290969,339666,0.31,0.25,116.74,722.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-09,BL,786,290969,340452,0.27,0.25,117.01,722.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-10,BL,750,290969,341202,0.26,0.28,117.26,807,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-11,BL,1276,290969,342478,0.44,0.3,117.7,881.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-12,BL,0,290969,342478,0,0.31,117.7,897.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-13,BL,1207,290969,343685,0.41,0.33,118.12,960.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-14,BL,1253,290969,344938,0.43,0.35,118.55,1023.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-15,BL,1009,290969,345947,0.35,0.3,118.89,874.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-16,BL,1227,290969,347174,0.42,0.3,119.32,874.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-17,BL,1191,290969,348365,0.41,0.3,119.73,858.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-18,BL,234,290969,348599,0.08,0.29,119.81,843.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-19,BL,1,290969,348600,0,0.29,119.81,848.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-20,BL,1095,290969,349695,0.38,0.29,120.18,833.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-21,BL,1150,290969,350845,0.4,0.28,120.58,809.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-22,BL,1040,290969,351885,0.36,0.34,120.94,982.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-23,BL,1125,290969,353010,0.39,0.34,121.32,982.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-24,BL,1019,290969,354029,0.35,0.33,121.67,966.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-25,BL,1446,290969,355475,0.5,0.33,122.17,963.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-26,BL,0,290969,355475,0,0.33,122.17,954.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-27,BL,988,290969,356463,0.34,0.33,122.51,945.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-28,BL,1125,290969,357588,0.39,0.33,122.9,943.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-29,BL,979,290969,358567,0.34,0.26,123.23,740,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-30,BL,1060,290969,359627,0.36,0.26,123.6,740,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-01,BL,1008,290969,360635,0.35,0.25,123.94,719.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-02,BL,20,290969,360655,0.01,0.22,123.95,651.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-03,BL,0,290969,360655,0,0.2,123.95,581.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-04,BL,846,290969,361501,0.29,0.18,124.24,514.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-05,BL,645,290969,362146,0.22,0.16,124.46,461.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-06,BL,489,290969,362635,0.17,0.19,124.63,552.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-07,BL,596,290969,363231,0.2,0.19,124.83,552.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-08,BL,634,290969,363865,0.22,0.19,125.05,544.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-09,BL,659,290969,364524,0.23,0.2,125.28,573,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-10,BL,0,290969,364524,0,0.21,125.28,610.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-11,BL,788,290969,365312,0.27,0.23,125.55,668.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-12,BL,845,290969,366157,0.29,0.25,125.84,718.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-13,BL,754,290969,366911,0.26,0.22,126.1,629.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-14,BL,997,290969,367908,0.34,0.22,126.44,629.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-15,BL,987,290969,368895,0.34,0.21,126.78,626.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-16,BL,34,290969,368929,0.01,0.22,126.79,638.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-17,BL,0,290969,368929,0,0.22,126.79,639.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-18,BL,767,290969,369696,0.26,0.21,127.06,610.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-19,BL,928,290969,370624,0.32,0.2,127.38,576.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-20,BL,766,290969,371390,0.26,0.25,127.64,739,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-21,BL,792,290969,372182,0.27,0.25,127.91,739,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-22,BL,748,290969,372930,0.26,0.25,128.17,719.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-23,BL,1172,290969,374102,0.4,0.24,128.57,688.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-24,BL,0,290969,374102,0,0.23,128.57,660.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-25,BL,629,290969,374731,0.22,0.22,128.79,649.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-26,BL,715,290969,375446,0.25,0.22,129.03,633.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-27,BL,565,290969,376011,0.19,0.16,129.23,469.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-28,BL,715,290969,376726,0.25,0.16,129.47,469.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-29,BL,637,290969,377363,0.22,0.16,129.69,458.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-30,BL,28,290969,377391,0.01,NA,129.7,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-31,BL,0,290969,377391,0,NA,129.7,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-11-01,BL,547,290969,377938,0.19,NA,129.89,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-21,BS,0,196735,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-22,BS,0,196735,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-23,BS,0,196735,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-24,BS,0,196735,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-25,BS,0,196735,0,0,0.05,0,88.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-26,BS,0,196735,0,0,0.09,0,183.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-27,BS,0,196735,0,0,0.16,0,313.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-28,BS,621,196735,621,0.32,0.16,0.32,313.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-29,BS,666,196735,1287,0.34,0.16,0.65,313.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-30,BS,907,196735,2194,0.46,0.16,1.12,313.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-31,BS,0,196735,2194,0,0.16,1.12,313.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-01,BS,0,196735,2194,0,0.15,1.12,299,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-02,BS,0,196735,2194,0,0.14,1.12,273.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-03,BS,0,196735,2194,0,0.12,1.12,236.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-04,BS,520,196735,2714,0.26,0.12,1.38,236.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-05,BS,487,196735,3201,0.25,0.12,1.63,236.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-06,BS,647,196735,3848,0.33,0.12,1.96,236.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-07,BS,0,196735,3848,0,0.12,1.96,236.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-08,BS,0,196735,3848,0,0.08,1.96,162.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-09,BS,3,196735,3851,0,0.05,1.96,92.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-10,BS,0,196735,3851,0,0.04,1.96,84,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-11,BS,0,196735,3851,0,0.08,1.96,152.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-12,BS,0,196735,3851,0,0.16,1.96,315,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-13,BS,585,196735,4436,0.3,0.24,2.25,476,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-14,BS,477,196735,4913,0.24,0.24,2.5,476,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-15,BS,1140,196735,6053,0.58,0.3,3.08,591,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-16,BS,1130,196735,7183,0.57,0.43,3.65,844.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-17,BS,0,196735,7183,0,0.46,3.65,916.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-18,BS,805,196735,7988,0.41,0.44,4.06,870.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-19,BS,1775,196735,9763,0.9,0.37,4.96,735,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-20,BS,1087,196735,10850,0.55,0.3,5.52,585.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-21,BS,155,196735,11005,0.08,0.3,5.59,585.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-22,BS,193,196735,11198,0.1,0.28,5.69,551.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-23,BS,84,196735,11282,0.04,0.2,5.73,401.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-24,BS,0,196735,11282,0,0.18,5.73,346.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-25,BS,568,196735,11850,0.29,0.19,6.02,365.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-26,BS,722,196735,12572,0.37,0.2,6.39,391,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-27,BS,704,196735,13276,0.36,0.19,6.75,379,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-28,BS,286,196735,13562,0.15,0.19,6.89,379,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-29,BS,373,196735,13935,0.19,0.17,7.08,326.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-30,BS,0,196735,13935,0,0.12,7.08,236.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-01-31,BS,0,196735,13935,0,0.11,7.08,208.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-01,BS,200,196735,14135,0.1,0.09,7.18,167.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-02,BS,93,196735,14228,0.05,0.06,7.23,114.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-03,BS,509,196735,14737,0.26,0.06,7.49,114.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-04,BS,0,196735,14737,0,0.06,7.49,114.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-05,BS,0,196735,14737,0,0.08,7.49,158,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-06,BS,0,196735,14737,0,0.11,7.49,214,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-07,BS,0,196735,14737,0,0.11,7.49,216.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-08,BS,504,196735,15241,0.26,0.15,7.75,292.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-09,BS,485,196735,15726,0.25,0.23,7.99,458.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-10,BS,529,196735,16255,0.27,0.31,8.26,605.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-11,BS,530,196735,16785,0.27,0.31,8.53,605.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-12,BS,1164,196735,17949,0.59,0.28,9.12,556.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-13,BS,1026,196735,18975,0.52,0.33,9.64,652.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-14,BS,0,196735,18975,0,0.31,9.64,613.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-15,BS,164,196735,19139,0.08,0.29,9.73,566.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-16,BS,1152,196735,20291,0.59,0.21,10.31,404.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-17,BS,258,196735,20549,0.13,0.13,10.45,258.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-18,BS,200,196735,20749,0.1,0.13,10.55,258.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-19,BS,34,196735,20783,0.02,0.14,10.56,271,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-20,BS,1,196735,20784,0,0.07,10.56,146.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-21,BS,1,196735,20785,0,0.16,10.56,322.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-22,BS,251,196735,21036,0.13,0.17,10.69,337.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-23,BS,278,196735,21314,0.14,0.17,10.83,334.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-24,BS,1492,196735,22806,0.76,0.17,11.59,334.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-25,BS,308,196735,23114,0.16,0.17,11.75,334.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-26,BS,10,196735,23124,0.01,0.24,11.75,470.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-27,BS,0,196735,23124,0,0.24,11.75,477.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-02-28,BS,1,196735,23125,0,0.19,11.75,372,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-01,BS,1204,196735,24329,0.61,0.22,12.37,425.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-02,BS,328,196735,24657,0.17,0.22,12.53,424,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-03,BS,753,196735,25410,0.38,0.22,12.92,424,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-04,BS,681,196735,26091,0.35,0.22,13.26,423.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-05,BS,1,196735,26092,0,0.18,13.26,350.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-06,BS,0,196735,26092,0,0.19,13.26,372.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-07,BS,0,196735,26092,0,0.15,13.26,295.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-08,BS,688,196735,26780,0.35,0.15,13.61,299.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-09,BS,484,196735,27264,0.25,0.15,13.86,302.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-10,BS,214,196735,27478,0.11,0.15,13.97,302.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-11,BS,710,196735,28188,0.36,0.15,14.33,302.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-12,BS,22,196735,28210,0.01,0.11,14.34,209.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-13,BS,0,196735,28210,0,0.07,14.34,141.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-14,BS,0,196735,28210,0,0.06,14.34,122.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-15,BS,38,196735,28248,0.02,0.05,14.36,105.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-16,BS,6,196735,28254,0,0.05,14.36,102.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-17,BS,79,196735,28333,0.04,0.05,14.4,102.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-18,BS,595,196735,28928,0.3,0.05,14.7,102.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-19,BS,0,196735,28928,0,0.05,14.7,98.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-20,BS,0,196735,28928,0,0.06,14.7,126.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-21,BS,0,196735,28928,0,0.17,14.7,342.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-22,BS,12,196735,28940,0.01,0.22,14.71,424.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-23,BS,198,196735,29138,0.1,0.3,14.81,590.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-24,BS,1594,196735,30732,0.81,0.3,15.62,590.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-25,BS,1168,196735,31900,0.59,0.3,16.21,590.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-26,BS,1159,196735,33059,0.59,0.42,16.8,826.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-27,BS,0,196735,33059,0,0.5,16.8,974.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-28,BS,0,196735,33059,0,0.4,16.8,787.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-29,BS,1668,196735,34727,0.85,0.42,17.65,819.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-30,BS,1234,196735,35961,0.63,0.33,18.28,653.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-03-31,BS,284,196735,36245,0.14,0.34,18.42,664.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-01,BS,1390,196735,37635,0.71,0.34,19.13,664.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-02,BS,0,196735,37635,0,0.22,19.13,426.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-03,BS,75,196735,37710,0.04,0.15,19.17,293.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-04,BS,0,196735,37710,0,0.15,19.17,300.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-05,BS,1,196735,37711,0,0.13,19.17,254.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-06,BS,302,196735,38013,0.15,0.21,19.32,411.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-07,BS,336,196735,38349,0.17,0.2,19.49,400.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-08,BS,1068,196735,39417,0.54,0.2,20.04,400.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-09,BS,1099,196735,40516,0.56,0.3,20.59,598.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-10,BS,0,196735,40516,0,0.34,20.59,679,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-11,BS,0,196735,40516,0,0.36,20.59,704.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-12,BS,1384,196735,41900,0.7,0.34,21.3,674.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-13,BS,866,196735,42766,0.44,0.28,21.74,560.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-14,BS,514,196735,43280,0.26,0.28,22,560.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
