date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202142,BL,chronic_disease,387,indication,290969,57534,NA,0.075,7.5,15.4,0.13,19.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,BL,chronic_disease,224,indication,290969,57758,NA,0.068,6.800000000000001,15.299999999999999,0.08,19.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,BL,med_prof,0,indication,290969,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,BL,med_prof,28,indication,290969,28,NA,0.109,10.9,10.9,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,BL,med_prof,33,indication,290969,61,NA,0.02,2,3.2,0.01,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,BL,med_prof,78,indication,290969,139,NA,0.026,2.6,2.8000000000000003,0.03,0.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,BL,med_prof,176,indication,290969,315,NA,0.051,5.1,3.8,0.06,0.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,BL,med_prof,66,indication,290969,381,NA,0.022,2.1999999999999997,3.3000000000000003,0.02,0.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,BL,med_prof,178,indication,290969,559,NA,0.046,4.6,3.6999999999999997,0.06,0.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,BL,med_prof,588,indication,290969,1147,NA,0.131,13.100000000000001,5.800000000000001,0.2,0.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,BL,med_prof,724,indication,290969,1871,NA,0.144,14.399999999999999,7.5,0.25,0.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,BL,med_prof,842,indication,290969,2713,NA,0.179,17.9,9.2,0.29,0.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,BL,med_prof,257,indication,290969,2970,NA,0.059,5.8999999999999995,8.799999999999999,0.09,1.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,BL,med_prof,338,indication,290969,3308,NA,0.083,8.3,8.7,0.12,1.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,BL,med_prof,1151,indication,290969,4459,NA,0.155,15.5,9.8,0.4,1.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,BL,med_prof,1293,indication,290969,5752,NA,0.139,13.900000000000002,10.5,0.44,1.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,BL,med_prof,193,indication,290969,5945,NA,0.031,3.1,9.8,0.07,2.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,BL,med_prof,362,indication,290969,6307,NA,0.053,5.3,9.3,0.12,2.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,BL,med_prof,899,indication,290969,7206,NA,0.056,5.6000000000000005,8.6,0.31,2.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,BL,med_prof,4275,indication,290969,11481,NA,0.221,22.1,11.1,1.47,3.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,BL,med_prof,2646,indication,290969,14127,NA,0.216,21.6,12.3,0.91,4.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,BL,med_prof,884,indication,290969,15011,NA,0.084,8.4,11.899999999999999,0.3,5.16,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,BL,med_prof,672,indication,290969,15683,NA,0.039,3.9,11,0.23,5.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,BL,med_prof,1940,indication,290969,17623,NA,0.078,7.8,10.5,0.67,6.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,BL,med_prof,4014,indication,290969,21637,NA,0.227,22.7,11.700000000000001,1.38,7.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,BL,med_prof,1914,indication,290969,23551,NA,0.118,11.799999999999999,11.700000000000001,0.66,8.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,BL,med_prof,569,indication,290969,24120,NA,0.04,4,11.200000000000001,0.2,8.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,BL,med_prof,700,indication,290969,24820,NA,0.032,3.2,10.4,0.24,8.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,BL,med_prof,780,indication,290969,25600,NA,0.038,3.8,9.9,0.27,8.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,BL,med_prof,352,indication,290969,25952,NA,0.027,2.7,9.6,0.12,8.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,BL,med_prof,423,indication,290969,26375,NA,0.04,4,9.4,0.15,9.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,BL,med_prof,361,indication,290969,26736,NA,0.032,3.2,9.1,0.12,9.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,BL,med_prof,554,indication,290969,27290,NA,0.042,4.2,8.9,0.19,9.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,BL,med_prof,304,indication,290969,27594,NA,0.045,4.5,8.799999999999999,0.1,9.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,BL,med_prof,236,indication,290969,27830,NA,0.049,4.9,8.799999999999999,0.08,9.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,BL,med_prof,252,indication,290969,28082,NA,0.045,4.5,8.7,0.09,9.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,BL,med_prof,176,indication,290969,28258,NA,0.046,4.6,8.6,0.06,9.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,BL,med_prof,339,indication,290969,28597,NA,0.063,6.3,8.6,0.12,9.83,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,BL,med_prof,214,indication,290969,28811,NA,0.044,4.3999999999999995,8.5,0.07,9.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,BL,med_prof,236,indication,290969,29047,NA,0.047,4.7,8.5,0.08,9.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,BL,med_prof,296,indication,290969,29343,NA,0.048,4.8,8.4,0.1,10.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,BL,med_prof,407,indication,290969,29750,NA,0.059,5.8999999999999995,8.4,0.14,10.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,BL,med_prof,218,indication,290969,29968,NA,0.042,4.2,8.3,0.07,10.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,BL,med_prof,190,indication,290969,30158,NA,0.049,4.9,8.3,0.07,10.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,BL,med_prof,195,indication,290969,30353,NA,0.044,4.3999999999999995,8.200000000000001,0.07,10.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,BL,med_prof,257,indication,290969,30610,NA,0.05,5,8.200000000000001,0.09,10.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,BL,med_prof,143,indication,290969,30753,NA,0.043,4.3,8.1,0.05,10.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,BL,contact_vuln,0,indication,290969,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,BL,contact_vuln,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,BL,contact_vuln,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,BL,contact_vuln,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,BL,contact_vuln,3,indication,290969,3,NA,0.001,0.1,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,BL,contact_vuln,10,indication,290969,13,NA,0.003,0.3,0.1,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,BL,contact_vuln,0,indication,290969,13,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,BL,contact_vuln,5,indication,290969,18,NA,0.001,0.1,0.1,0,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,BL,contact_vuln,26,indication,290969,44,NA,0.005,0.5,0.2,0.01,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,BL,contact_vuln,14,indication,290969,58,NA,0.003,0.3,0.2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,BL,contact_vuln,28,indication,290969,86,NA,0.006,0.6,0.3,0.01,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,BL,contact_vuln,18,indication,290969,104,NA,0.004,0.4,0.3,0.01,0.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,BL,contact_vuln,35,indication,290969,139,NA,0.005,0.5,0.3,0.01,0.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,BL,contact_vuln,133,indication,290969,272,NA,0.014,1.4000000000000001,0.5,0.05,0.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,BL,contact_vuln,255,indication,290969,527,NA,0.041,4.1000000000000005,0.8999999999999999,0.09,0.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,BL,contact_vuln,219,indication,290969,746,NA,0.032,3.2,1.0999999999999999,0.08,0.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,BL,contact_vuln,1097,indication,290969,1843,NA,0.069,6.9,2.1999999999999997,0.38,0.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,BL,contact_vuln,1209,indication,290969,3052,NA,0.062,6.2,3,0.42,1.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,BL,contact_vuln,920,indication,290969,3972,NA,0.075,7.5,3.4000000000000004,0.32,1.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,BL,contact_vuln,1002,indication,290969,4974,NA,0.095,9.5,4,0.34,1.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,BL,contact_vuln,1663,indication,290969,6637,NA,0.097,9.700000000000001,4.6,0.57,2.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,BL,contact_vuln,2848,indication,290969,9485,NA,0.115,11.5,5.7,0.98,3.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,BL,contact_vuln,1837,indication,290969,11322,NA,0.104,10.4,6.1,0.63,3.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,BL,contact_vuln,2133,indication,290969,13455,NA,0.132,13.200000000000001,6.7,0.73,4.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,BL,contact_vuln,1943,indication,290969,15398,NA,0.137,13.700000000000001,7.1,0.67,5.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,BL,contact_vuln,3283,indication,290969,18681,NA,0.149,14.899999999999999,7.9,1.13,6.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,BL,contact_vuln,2946,indication,290969,21627,NA,0.144,14.399999999999999,8.4,1.01,7.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,BL,contact_vuln,1981,indication,290969,23608,NA,0.155,15.5,8.7,0.68,8.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,BL,contact_vuln,1495,indication,290969,25103,NA,0.14,14.000000000000002,8.9,0.51,8.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,BL,contact_vuln,1605,indication,290969,26708,NA,0.144,14.399999999999999,9.1,0.55,9.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,BL,contact_vuln,1806,indication,290969,28514,NA,0.136,13.600000000000001,9.3,0.62,9.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,BL,contact_vuln,850,indication,290969,29364,NA,0.127,12.7,9.4,0.29,10.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,BL,contact_vuln,562,indication,290969,29926,NA,0.117,11.700000000000001,9.4,0.19,10.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,BL,contact_vuln,615,indication,290969,30541,NA,0.109,10.9,9.4,0.21,10.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,BL,contact_vuln,372,indication,290969,30913,NA,0.097,9.700000000000001,9.4,0.13,10.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,BL,contact_vuln,524,indication,290969,31437,NA,0.098,9.8,9.5,0.18,10.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,BL,contact_vuln,426,indication,290969,31863,NA,0.088,8.799999999999999,9.4,0.15,10.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,BL,contact_vuln,459,indication,290969,32322,NA,0.091,9.1,9.4,0.16,11.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,BL,contact_vuln,463,indication,290969,32785,NA,0.076,7.6,9.4,0.16,11.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,BL,contact_vuln,552,indication,290969,33337,NA,0.08,8,9.4,0.19,11.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,BL,contact_vuln,358,indication,290969,33695,NA,0.069,6.9,9.3,0.12,11.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,BL,contact_vuln,285,indication,290969,33980,NA,0.074,7.3999999999999995,9.3,0.1,11.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,BL,contact_vuln,279,indication,290969,34259,NA,0.063,6.3,9.3,0.1,11.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,BL,contact_vuln,384,indication,290969,34643,NA,0.074,7.3999999999999995,9.3,0.13,11.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,BL,contact_vuln,203,indication,290969,34846,NA,0.062,6.2,9.2,0.07,11.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,BL,contact_comm,0,indication,290969,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,BL,contact_comm,0,indication,290969,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,BL,contact_comm,3,indication,290969,3,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,BL,contact_comm,1,indication,290969,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,BL,contact_comm,0,indication,290969,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,BL,contact_comm,1,indication,290969,5,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,BL,contact_comm,0,indication,290969,5,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,BL,contact_comm,2,indication,290969,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,BL,contact_comm,2,indication,290969,9,NA,0.001,0.1,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,BL,other,0,indication,290969,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,BL,other,18,indication,290969,18,NA,0.07,7.000000000000001,7.000000000000001,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,BL,other,68,indication,290969,86,NA,0.042,4.2,4.6,0.02,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,BL,other,167,indication,290969,253,NA,0.056,5.6000000000000005,5.2,0.06,0.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,BL,other,167,indication,290969,420,NA,0.048,4.8,5,0.06,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,BL,other,107,indication,290969,527,NA,0.035,3.5000000000000004,4.6,0.04,0.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,BL,other,147,indication,290969,674,NA,0.038,3.8,4.3999999999999995,0.05,0.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,BL,other,158,indication,290969,832,NA,0.035,3.5000000000000004,4.2,0.05,0.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,BL,other,221,indication,290969,1053,NA,0.044,4.3999999999999995,4.2,0.08,0.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,BL,other,246,indication,290969,1299,NA,0.052,5.2,4.3999999999999995,0.08,0.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,BL,other,253,indication,290969,1552,NA,0.058,5.800000000000001,4.6,0.09,0.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,BL,other,306,indication,290969,1858,NA,0.075,7.5,4.9,0.11,0.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,BL,other,385,indication,290969,2243,NA,0.052,5.2,4.9,0.13,0.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,BL,other,914,indication,290969,3157,NA,0.099,9.9,5.800000000000001,0.31,1.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,BL,other,1131,indication,290969,4288,NA,0.181,18.099999999999998,7.000000000000001,0.39,1.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
