sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,SG,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,342,0,0.5,50,258108,1.55,6.59,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,10
male,SH,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,28,0,NA,NA,41162,0,2.43,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
male,SO,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,117,0,0.5,50,138626,1.44,4.33,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,0
male,SZ,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,120,0,0.25,25,83109,1.2,9.63,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-2,-2.41,-66.7,-25
male,TG,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,195,0,0.4,40,142527,1.4,4.91,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,1,0.7,100,-60
male,TI,202016,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,149,456,0,0.481,48.1,170830,7.61,87.22,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-15,-8.78,-53.6,-4.700000000000003
male,UR,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,21,0,1,100,18768,5.33,15.98,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,50
male,VD,202016,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139,467,0,0.568,56.8,400217,6.25,34.73,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-4,-1,-13.8,2.0999999999999943
male,VS,202016,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,341,0,0.6,60,172955,5.2,32.38,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-6,-3.47,-40,11.600000000000001
male,ZG,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,37,0,0,0,65227,0,4.6,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,0
male,ZH,202016,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,575,0,0.462,46.2,774299,1.55,6.84,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-2,-0.26,-14.3,-5.699999999999996
female,AG,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,257,0,0,0,345258,0,1.16,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-2,-0.58,-100,-28.599999999999998
female,AI,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,NA,NA,7932,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
female,AR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,0,NA,NA,27426,0,3.65,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
female,BE,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,435,0,0.5,50,530832,1.51,5.65,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-6,-1.13,-42.9,-6.000000000000007
female,BL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,99,0,NA,NA,148202,0,6.07,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-2,-1.35,-100,NA
female,BS,202016,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,93,0,0.625,62.5,101114,4.94,25.71,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-1,-0.99,-16.7,-12.5
female,FL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,28,0,NA,NA,19687,0,5.08,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
female,FR,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,191,0,0.471,47.099999999999994,162511,4.92,16.61,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,2,1.23,33.3,11.799999999999997
female,GE,202016,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101,329,0,0.459,45.9,261023,6.51,38.69,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-18,-6.9,-51.4,-0.8000000000000043
female,GL,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,0,0.5,50,20226,9.89,9.89,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,2,9.89,NA,NA
female,GR,202016,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,73,0,0.6,60,99807,3.01,14.03,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,2,2.01,200,10
female,JU,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,0,1,100,37235,2.69,2.69,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,1,2.69,NA,100
female,LU,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,133,0,0.25,25,208765,0.48,1.92,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,-8.300000000000004
female,NE,202016,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,127,0,0.375,37.5,89710,3.34,10.03,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,3,3.34,NA,37.5
female,NW,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9,0,1,100,21222,9.42,14.14,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,1,4.71,100,0
female,OW,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,0,NA,NA,18840,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
female,SG,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,303,0,0.5,50,256396,1.56,4.68,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-2,-0.78,-33.3,-10
female,SH,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,27,0,NA,NA,41945,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
female,SO,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,127,0,0.5,50,138836,1.44,3.6,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,0
female,SZ,202016,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,66,0,0.75,75,79048,3.8,10.12,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,25
female,TG,202016,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,159,0,0.6,60,140382,2.14,4.99,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,3,2.14,NA,60
female,TI,202016,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,109,352,0,0.519,51.9,180156,7.77,60.5,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-11,-6.11,-44,4.700000000000003
female,UR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,16,0,0,0,18051,0,11.08,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-1,-5.54,-100,-50
female,VD,202016,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97,405,0,0.432,43.2,414545,4.58,23.4,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-5,-1.21,-20.8,-2.1000000000000014
female,VS,202016,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,241,0,0.4,40,175548,3.42,22.22,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,-10,-5.69,-62.5,-11.600000000000001
female,ZG,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,44,0,1,100,63567,3.15,6.29,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,0
female,ZH,202016,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,551,0,0.538,53.800000000000004,779124,1.8,6.29,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,1,0.13,7.7,5.700000000000003
unknown,AG,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,AI,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,NA
unknown,AR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,NA
unknown,BE,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,BL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,NA
unknown,BS,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,FL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,NA
unknown,FR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,GE,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,GL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,NA
unknown,GR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,JU,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,LU,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,NE,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,NW,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,OW,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,NA
unknown,SG,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,SH,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,NA
unknown,SO,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,SZ,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,TG,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,TI,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,UR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,VD,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,VS,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,ZG,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
unknown,ZH,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-16,0,NA,NA,0
male,AG,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,302,0,0.833,83.3,348814,1.43,8.6,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,2,0.57,66.7,-16.700000000000003
male,AI,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9,0,NA,NA,8361,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
male,AR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,35,0,NA,NA,27883,0,7.17,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
male,BE,202017,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,492,0,0.5,50,512300,1.17,9.76,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-0.39,-25,0
male,BL,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,99,0,0.25,25,142767,0.7,11.21,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,0.7,NA,NA
male,BS,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,96,0,0.8,80,95621,4.18,25.1,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,1.04,33.3,42.5
male,FL,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25,0,NA,NA,19368,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
male,FR,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,223,0,0.4,40,162985,1.23,30.06,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-7,-4.29,-77.8,-12.900000000000006
male,GE,202017,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135,373,0,0.452,45.2,245320,5.71,55.03,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-6,-2.44,-30,-8.899999999999999
male,GL,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,32,0,0.5,50,20625,4.85,24.24,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-1,-4.85,-50,0
male,GR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,87,0,0,0,100289,0,24.93,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-1.99,-100,-40
male,JU,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,30,0,NA,NA,36474,0,5.48,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
male,LU,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,146,0,0,0,207582,0,5.78,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-3,-1.45,-100,-75
male,NE,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,167,0,0.556,55.60000000000001,86184,5.8,37.13,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,0,-6.8999999999999915
male,NW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,0,NA,NA,22298,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
male,OW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,0,NA,NA,19268,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
male,SG,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,342,0,0.5,50,258108,0.77,7.36,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-0.78,-50,0
male,SH,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,28,0,1,100,41162,2.43,4.86,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,2.43,NA,NA
male,SO,202017,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,117,0,0.75,75,138626,2.16,6.49,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,0.72,50,25
male,SZ,202017,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,120,0,0.75,75,83109,3.61,13.24,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,2,2.41,200,50
male,TG,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,195,0,0.667,66.7,142527,1.4,6.31,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,0,26.700000000000003
male,TI,202017,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160,456,0,0.458,45.800000000000004,170830,6.44,93.66,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-1.17,-15.4,-2.299999999999997
male,UR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,21,0,NA,NA,18768,0,15.98,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-1,-5.33,-100,NA
male,VD,202017,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,161,467,0,0.512,51.2,400217,5.5,40.23,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-3,-0.75,-12,-5.599999999999994
male,VS,202017,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,341,0,0.409,40.9,172955,5.2,37.58,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,0,-19.1
male,ZG,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,37,0,1,100,65227,1.53,6.13,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,1.53,NA,100
male,ZH,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,575,0,0.5,50,774299,0.65,7.49,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-7,-0.9,-58.3,3.799999999999997
female,AG,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,257,0,0.167,16.7,345258,0.29,1.45,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,0.29,NA,16.7
female,AI,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,NA,NA,7932,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
female,AR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,0,NA,NA,27426,0,3.65,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
female,BE,202017,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,435,0,0.5,50,530832,1.13,6.78,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-0.38,-25,0
female,BL,202017,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,99,0,0.75,75,148202,2.02,8.1,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,3,2.02,NA,NA
female,BS,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,93,0,0.2,20,101114,0.99,26.7,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-4,-3.95,-80,-42.5
female,FL,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,28,0,NA,NA,19687,0,5.08,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
female,FR,202017,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,191,0,0.6,60,162511,1.85,18.46,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-5,-3.07,-62.5,12.900000000000006
female,GE,202017,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,118,329,0,0.548,54.800000000000004,261023,6.51,45.21,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,0,8.900000000000006
female,GL,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,18,0,0.5,50,20226,4.94,14.83,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-1,-4.95,-50,0
female,GR,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,73,0,1,100,99807,2,16.03,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-1,-1.01,-33.3,40
female,JU,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,0,NA,NA,37235,0,2.69,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-1,-2.69,-100,NA
female,LU,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,133,0,1,100,208765,0.96,2.87,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,0.48,100,75
female,NE,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,127,0,0.444,44.4,89710,4.46,14.49,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,1,1.12,33.3,6.899999999999999
female,NW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9,0,NA,NA,21222,0,14.14,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-9.42,-100,NA
female,OW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,0,NA,NA,18840,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
female,SG,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,303,0,0.5,50,256396,0.78,5.46,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-0.78,-50,0
female,SH,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,27,0,0,0,41945,0,0,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
female,SO,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,127,0,0.25,25,138836,0.72,4.32,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-1,-0.72,-50,-25
female,SZ,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,66,0,0.25,25,79048,1.27,11.39,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-2.53,-66.7,-50
female,TG,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,159,0,0.333,33.300000000000004,140382,0.71,5.7,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-2,-1.43,-66.7,-26.699999999999996
female,TI,202017,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,352,0,0.542,54.2,180156,7.22,67.72,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,-1,-0.55,-7.1,2.3000000000000043
female,UR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,16,0,NA,NA,18051,0,11.08,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
female,VD,202017,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,118,405,0,0.488,48.8,414545,5.07,28.46,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-17,2,0.49,10.5,5.599999999999994
