nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,CHFL,202023,26031,154,25877,425157,0.6,-0.20000000000000007,8.6,1,100,8709355,298.89,4881.61,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-23,-731,-8.39,-2.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202024,36022,221,35801,461179,0.6,0,8,1,100,8709355,413.6,5295.21,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-24,9991,114.71,38.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202025,48660,203,48457,509839,0.4,-0.19999999999999996,7.3,1,100,8709355,558.71,5853.92,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-25,12638,145.11,35.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202026,57468,393,57075,567307,0.7,0.29999999999999993,6.6,1,100,8709355,659.84,6513.77,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-26,8808,101.13,18.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202027,70370,753,69617,637677,1.1,0.40000000000000013,6,1,100,8709355,807.98,7321.75,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-27,12902,148.14,22.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202028,49611,765,48846,687288,1.5,0.3999999999999999,5.7,1,100,8709355,569.63,7891.38,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-28,-20759,-238.35,-29.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202029,42967,843,42124,730255,2,0.5,5.4,1,100,8709355,493.34,8384.72,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-29,-6644,-76.29,-13.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202030,35697,921,34776,765952,2.6,0.6000000000000001,5.3,1,100,8709355,409.87,8794.59,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-30,-7270,-83.47,-16.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202031,37706,1313,36393,803658,3.5,0.8999999999999999,5.2,1,100,8709355,432.94,9227.53,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-31,2009,23.07,5.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202032,38879,1267,37612,842537,3.3,-0.20000000000000018,5.1,1,100,8709355,446.41,9673.93,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-32,1173,13.47,3.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202033,42120,1701,40419,884657,4,0.7000000000000002,5.1,1,100,8709355,483.62,10157.55,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-33,3241,37.21,8.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202034,57818,2087,55731,942475,3.6,-0.3999999999999999,5,1,100,8709355,663.86,10821.41,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-34,15698,180.24,37.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202035,73979,2301,71678,1016454,3.1,-0.5,4.9,1,100,8709355,849.42,11670.83,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-35,16161,185.56,28,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202036,87829,2702,85127,1104283,3.1,0,4.7,1,100,8709355,1008.44,12679.27,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-36,13850,159.02,18.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202037,91322,3239,88083,1195605,3.5,0.3999999999999999,4.6,1,100,8709355,1048.55,13727.82,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-37,3493,40.11,4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202038,85206,3207,81999,1280811,3.8,0.2999999999999998,4.6,1,100,8709355,978.33,14706.15,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-6116,-70.22,-6.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202039,68745,2512,66233,1349556,3.7,-0.09999999999999964,4.5,1,100,8709355,789.32,15495.48,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-16461,-189.01,-19.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202040,68237,3629,64608,1417793,5.3,1.5999999999999996,4.6,1,100,8709355,783.49,16278.97,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-508,-5.83,-0.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202041,89953,8961,80992,1507746,10,4.7,4.9,1,100,8709355,1032.83,17311.8,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,21716,249.34,31.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202042,127083,19504,107579,1634829,15.3,5.300000000000001,5.7,1,100,8709355,1459.16,18770.95,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,37130,426.33,41.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202043,178476,40197,138279,1813305,22.5,7.199999999999999,7.3,1,100,8709355,2049.24,20820.2,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-43,51393,590.08,40.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202044,218266,57719,160547,2031571,26.4,3.8999999999999986,9.4,1,100,8709355,2506.11,23326.31,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-44,39790,456.87,22.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202045,207984,55113,152871,2239555,26.5,0.10000000000000142,11,1,100,8709355,2388.05,25714.36,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-45,-10282,-118.06,-4.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202046,180783,43332,137451,2420338,24,-2.5,12,1,100,8709355,2075.73,27790.09,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-46,-27201,-312.32,-13.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202047,158829,32954,125875,2579167,20.7,-3.3000000000000007,12.5,1,100,8709355,1823.66,29613.75,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-47,-21954,-252.07,-12.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202048,160940,28292,132648,2740107,17.6,-3.099999999999998,12.8,1,100,8709355,1847.9,31461.65,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-48,2111,24.24,1.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202049,165126,29295,135831,2905233,17.7,0.09999999999999787,13.1,1,100,8709355,1895.96,33357.61,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-49,4186,48.06,2.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202050,210597,32074,178523,3115830,15.2,-2.5,13.2,1,100,8709355,2418.06,35775.67,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-50,45471,522.1,27.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202051,243809,31315,212494,3359639,12.8,-2.3999999999999986,13.2,1,100,8709355,2799.39,38575.06,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-51,33212,381.33,15.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202052,206789,26129,180660,3566428,12.6,-0.20000000000000107,13.2,1,100,8709355,2374.33,40949.39,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-52,-37020,-425.06,-15.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202053,149606,25079,124527,3716034,16.8,4.200000000000001,13.3,1,100,8709355,1717.76,42667.16,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-53,-57183,-656.57,-27.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202101,167412,24172,143240,3883446,14.4,-2.4000000000000004,13.4,1,100,8709355,1922.21,44589.36,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-01,17806,204.45,11.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202102,147443,16913,130530,4030889,11.5,-2.9000000000000004,13.3,1,100,8709355,1692.93,46282.29,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-02,-19969,-229.28,-11.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202103,163033,14687,148346,4193922,9,-2.5,13.1,1,100,8709355,1871.93,48154.22,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-03,15590,179,10.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202104,167920,12588,155332,4361842,7.5,-1.5,12.9,1,100,8709355,1928.04,50082.26,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-04,4887,56.11,3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202105,186073,11316,174757,4547915,6.1,-1.4000000000000004,12.6,1,100,8709355,2136.47,52218.73,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-05,18153,208.43,10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202106,194076,9179,184897,4741991,4.7,-1.3999999999999995,12.3,1,100,8709355,2228.36,54447.1,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-06,8003,91.89,4.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202107,176741,7925,168816,4918732,4.5,-0.20000000000000018,12,1,100,8709355,2029.32,56476.42,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-07,-17335,-199.04,-8.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202108,168129,8158,159971,5086861,4.9,0.40000000000000036,11.8,1,100,8709355,1930.44,58406.86,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-08,-8612,-98.88,-4.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202109,174404,8448,165956,5261265,4.8,-0.10000000000000053,11.6,1,100,8709355,2002.49,60409.35,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-09,6275,72.05,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202110,194237,9814,184423,5455502,5.1,0.2999999999999998,11.3,1,100,8709355,2230.21,62639.56,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-10,19833,227.72,11.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202111,229246,11638,217608,5684748,5.1,0,11.1,1,100,8709355,2632.18,65271.75,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-11,35009,401.97,18,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202112,254424,13879,240545,5939172,5.5,0.40000000000000036,10.8,1,100,8709355,2921.27,68193.02,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-12,25178,289.09,11,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202113,276393,13947,262446,6215565,5,-0.5,10.6,1,100,8709355,3173.52,71366.54,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-13,21969,252.25,8.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202114,203967,15454,188513,6419532,7.6,2.5999999999999996,10.5,1,100,8709355,2341.93,73708.47,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-14,-72426,-831.59,-26.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202115,187618,15528,172090,6607150,8.3,0.7000000000000011,10.4,1,100,8709355,2154.21,75862.68,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-15,-16349,-187.72,-8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202116,184089,15793,168296,6791239,8.6,0.29999999999999893,10.4,1,100,8709355,2113.69,77976.37,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-16,-3529,-40.52,-1.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202117,183337,13262,170075,6974576,7.2,-1.3999999999999995,10.3,1,100,8709355,2105.06,80081.43,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-17,-752,-8.63,-0.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202118,177183,11351,165832,7151759,6.4,-0.7999999999999998,10.2,1,100,8709355,2034.4,82115.83,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-18,-6154,-70.66,-3.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202119,183656,8662,174994,7335415,4.7,-1.7000000000000002,10.1,1,100,8709355,2108.72,84224.55,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-19,6473,74.32,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202120,200162,8207,191955,7535577,4.1,-0.6000000000000005,9.9,1,100,8709355,2298.24,86522.79,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-20,16506,189.52,9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202121,156026,5703,150323,7691603,3.7,-0.39999999999999947,9.8,1,100,8709355,1791.48,88314.27,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-21,-44136,-506.76,-22.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202122,163436,4030,159406,7855039,2.5,-1.2000000000000002,9.6,1,100,8709355,1876.56,90190.82,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-22,7410,85.08,4.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202123,142932,2773,140159,7997971,1.9,-0.6000000000000001,9.5,1,100,8709355,1641.13,91831.96,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-23,-20504,-235.43,-12.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202124,141183,1499,139684,8139154,1.1,-0.7999999999999998,9.3,1,100,8709355,1621.05,93453.01,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-24,-1749,-20.08,-1.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202125,132316,933,131383,8271470,0.7,-0.40000000000000013,9.2,1,100,8709355,1519.24,94972.25,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-25,-8867,-101.81,-6.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202126,167658,1200,166458,8439128,0.7,0,9,1,100,8709355,1925.03,96897.28,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-26,35342,405.79,26.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202127,188187,2312,185875,8627315,1.2,0.5,8.9,1,100,8709355,2160.75,99058.02,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-27,20529,235.72,12.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202128,188347,4375,183972,8815662,2.3,1.0999999999999999,8.7,1,100,8709355,2162.58,101220.61,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-28,160,1.83,0.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202129,160725,5817,154908,8976387,3.6,1.3000000000000003,8.6,1,100,8709355,1845.43,103066.04,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-29,-27622,-317.15,-14.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202130,144044,6213,137831,9120431,4.3,0.6999999999999997,8.6,1,100,8709355,1653.9,104719.94,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-30,-16681,-191.53,-10.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202131,130329,8692,121637,9250760,6.7,2.4000000000000004,8.5,1,100,8709355,1496.43,106216.36,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-31,-13715,-157.47,-9.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202132,139990,16112,123878,9390750,11.5,4.8,8.6,1,100,8709355,1607.35,107823.71,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-32,9661,110.92,7.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202133,162885,20695,142190,9553635,12.7,1.1999999999999993,8.6,1,100,8709355,1870.23,109693.94,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-33,22895,262.88,16.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202134,191602,20705,170897,9745237,10.8,-1.8999999999999986,8.7,1,100,8709355,2199.96,111893.9,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-34,28717,329.73,17.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202135,225430,21322,204108,9970667,9.5,-1.3000000000000007,8.7,1,100,8709355,2588.37,114482.27,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-35,33828,388.41,17.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202136,237341,21137,216204,10208008,8.9,-0.5999999999999996,8.7,1,100,8709355,2725.13,117207.39,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-36,11911,136.76,5.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202137,267043,14939,252104,10475051,5.6,-3.3000000000000007,8.6,1,100,8709355,3066.16,120273.56,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-37,29702,341.03,12.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202138,257830,10745,247085,10732881,4.2,-1.3999999999999995,8.5,1,100,8709355,2960.38,123233.94,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-38,-9213,-105.78,-3.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202139,252589,9018,243571,10985470,3.6,-0.6000000000000001,8.4,1,100,8709355,2900.2,126134.14,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-39,-5241,-60.18,-2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CHFL,202140,231159,7587,223572,11216629,3.3,-0.30000000000000027,8.3,1,100,8709355,2654.15,128788.29,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-40,-21430,-246.05,-8.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CHFL,202141,164676,7274,157402,11381305,4.4,1.1000000000000005,8.2,1,100,8709355,1890.79,130679.08,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-41,-66483,-763.36,-28.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,CHFL,202142,165917,10133,155784,11547222,6.1,1.6999999999999993,8.2,1,100,8709355,1905.04,132584.12,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,1241,14.25,0.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,CHFL,202143,175111,13059,162052,11722333,7.5,1.4000000000000004,8.2,1,100,8709355,2010.61,134594.73,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,9194,105.57,5.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,43520,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,38108,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,514504,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
